id,fechaCaptura,ejercicioFiscal,rfc,curp,nombres,primerApellido,segundoApellido,tipoArea,nivelResponsabilidad,tipoProcedimiento,observaciones,ramo.clave,ramo.valor,genero.clave,genero.valor,institucionDependencia.nombre,institucionDependencia.siglas,institucionDependencia.clave,puesto.nombre,puesto.nivel,superiorInmediato.nombres,superiorInmediato.primerApellido,superiorInmediato.segundoApellido,superiorInmediato.curp,superiorInmediato.rfc,superiorInmediato.puesto.nombre,superiorInmediato.puesto.nivel,puesto,superiorInmediato.genero.clave,superiorInmediato.genero.valor,institucion_merge
693f6adf-c785-4edb-bc8c-9cc71ab9466a,2020-01-09T16:49:41Z,2020,PAGC890722E96,PAGC890722MSNDRN01,Concepción,Padilla,Gracia,"[{'clave': 'C', 'valor': 'CONTRATANTE'}]",[],"[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,COMISION DE APELACION Y ARBITRAJE DEL DEPORTE,SION,OMI,,,Kiyah,SAGARMINAGA,NILSSON,SANK770114MOXGLY14,SANK770114B96,Director General,K31,Subdirector de Area,F,FEMENINO,comisiondeapelacionyarbitrajedeldeporte
3c022455-8485-41b6-8bff-c320640d5f20,2015-04-28T22:57:44Z,2015,ARZC821016D67,ARZC821016MAGCMR09,Carolina,Arce,Zambrano,"[{'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]","[{'clave': 'A', 'valor': 'ATENCIÓN'}]",[],,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,CENTRO DE PRODUCCION DE PROGRAMAS INFORMATIVOS Y ESPECIALES,RO D,ENT,,,Olevia,PADUA,COTA,PACO830702MDFDTV66,PACO830702C17,Director General Adjunto,L31,Subadministrador,F,FEMENINO,centrodeproducciondeprogramasinformativosyespeciales
cb942a56-2d04-42f2-a631-aebfa50f854f,2017-08-23T08:29:15Z,2017,CAPA790127D63,CAPA790127HPURNL05,Axel,Carrillo,Puente,"[{'clave': 'O', 'valor': 'OTRA'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}, {'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,SERVICIO DE ADMINISTRACION TRIBUTARIA,ICIO,ERV,,,Francie,ARBOLEYA,EL KHALDI,AREF840307MOXB R47,AREF840307D99,Director General Adjunto,L31,Subdirector de Area,F,FEMENINO,serviciodeadministraciontributaria
12d50ed7-0e52-49cc-815f-f3a4c0d9f5ee,2015-06-07T23:52:17Z,2015,CANM850527A95,CANM850527HAGRVN09,Manuela,Cardona,Nevárez,"[{'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}, {'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,ADMINISTRACION PORTUARIA INTEGRAL DE ENSENADA S.A. DE C.V.,NIST,DMI,,,Bea,BUCSA,KHTIRA,BUKB920419MOXCHundefined47,BUKB920419E43,Director,M32,Director General Paraestatal A,F,FEMENINO,administracionportuariaintegraldeensenadasadecv
eaa53ff8-f9d7-400b-af83-8a985bdcdcd2,2017-06-17T09:34:10Z,2017,ADLE700123E59,ADLE700123MVZMPS03,Eloisa,Adame,López,[],"[{'clave': 'O', 'valor': 'OTRO'}, {'clave': 'T', 'valor': 'TRAMITACIÓN'}, {'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,INSTITUTO FEDERAL DE ACCESO A LA INFORMACION PUBLICA,ITUT,NST,,,Darryn,SEÑORAN,LAMADRID,SELD970721HVZÑMR99,SELD970721B32,Director,M32,Director General Adjunto,M,MASCULINO,institutofederaldeaccesoalainformacionpublica
094d567f-9cd2-4dee-b468-136c7430c834,2015-08-14T19:09:47Z,2015,SAKE820220E56,SAKE820220HPUNNL05,Emilio,Sanabria,Kanaria,"[{'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}, {'clave': 'O', 'valor': 'OTRA'}]",[],"[{'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}, {'clave': 5, 'valor': 'OTRO'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,COMISION NACIONAL DE SEGURIDAD NUCLEAR Y SALVAGUARDIAS,SION,OMI,,,Kamarion,BILBATUA,NINOU,BINK871018HVZLNM98,BINK871018C29,Director General,K31,Director General Paraestatal C,M,MASCULINO,comisionnacionaldeseguridadnuclearysalvaguardias
004501bd-d5a1-46fe-b876-d7e9d9dcd497,2015-07-16T20:46:58Z,2015,KYBR890508B24,KYBR890508HAGYNQ03,Raquel,Kyra,Benítez,[],"[{'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,SECRETARIA DE GOBERNACION,ETAR,ECR,,,Felicita,BIBIAN,MOLLO,BIMF990105MOXBLL14,BIMF990105D98,Titular de Unidad,J31,Subdirector de Area,F,FEMENINO,secretariadegobernacion
7fff659f-bf4e-4232-bd60-d3afeae22225,2016-02-12T18:18:23Z,2016,MAOY860925E45,MAOY860925HSNTDR08,Yaretzi,Matías,Ordóñez,"[{'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}, {'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,ADMINISTRACION PORTUARIA INTEGRAL DE COATZACOALCOS S.A. DE C.V.,NIST,DMI,,,Storm,LUQUI,MARTINICORENA,LUMS740102MVZQRT55,LUMS740102D15,Director General Adjunto,L31,Analista,F,FEMENINO,administracionportuariaintegraldecoatzacoalcossadecv
47136e7c-48c2-452d-89ce-5d988e6bde49,2015-05-11T06:22:05Z,2015,OZLE821020A28,OZLE821020HVZNZS04,Eloisa,Ozuna,Lozada,"[{'clave': 'O', 'valor': 'OTRA'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}, {'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,FONDO DE OPERACION Y FINANCIAMIENTO BANCARIO A LA VIVIENDA,O DE,OND,,,Kyanna,ZARANDONA,DARNES,ZADK701219MDFRRY62,ZADK701219D29,Jefe de departamento,O21,Secretario/a de Estado A,F,FEMENINO,fondodeoperacionyfinanciamientobancarioalavivienda
6601575f-9022-4793-9a79-cb4c38d656cd,2018-12-22T16:51:54Z,2018,GRVR780716C66,GRVR780716MDFRLS05,Rosario,Granado,Vélez,"[{'clave': 'R', 'valor': 'REQUIRENTE'}, {'clave': 'T', 'valor': 'TÉCNICA'}]","[{'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}, {'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,FINANCIERA RURAL,NCIE,INA,,,Azalia,BAKKACH,EIZAGUIRRE,BAEA960310MDFKGA49,BAEA960310E20,Director General,K31,Director General Adjunto,F,FEMENINO,financierarural
62c46581-b83b-49cf-856a-88e0dee04a13,2020-09-18T14:07:32Z,2020,VEVG880907E70,VEVG880907HAGRLL03,Gilberto,Verduzco,Valadez,"[{'clave': 'O', 'valor': 'OTRA'}]","[{'clave': 'A', 'valor': 'ATENCIÓN'}, {'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,NOTIMEX S.A. DE C.V.,MEX ,OTI,,,Taurus,MARQUIEGUI,NDONG,MANT880226HDFRDR93,MANT880226A49,Titular de Unidad,J31,Director General Paraestatal A,M,MASCULINO,notimexsadecv
38783bb0-4e2f-46d0-9253-d7e38ed9162e,2015-12-19T00:46:52Z,2015,RACA720210E56,RACA720210MPUNNB09,Alberto,Rangel,Contreras,"[{'clave': 'R', 'valor': 'REQUIRENTE'}]","[{'clave': 'O', 'valor': 'OTRO'}, {'clave': 'A', 'valor': 'ATENCIÓN'}]",[],,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,CONSEJO DE PROMOCION TURISTICA DE MEXICO S.A. DE C.V.,EJO ,ONS,,,Genevie,URRACA,MIRCEA,URMG850922MDFRRN18,URMG850922A55,Director General,K31,Director General Paraestatal B,F,FEMENINO,consejodepromocionturisticademexicosadecv
55eccb6d-7489-42ee-97da-814cd84cbfbf,2020-12-02T20:35:18Z,2020,IRBS720102C75,IRBS720102MPUZSN07,Sonia,Irizarry,Bustos,[],"[{'clave': 'O', 'valor': 'OTRO'}, {'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}, {'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,CENTRO DE INVESTIGACION Y DESARROLLO TECNOLOGICO EN ELECTROQUIMICA S.C.,RO D,ENT,,,Vianca,ESPINOSA DE LOS MONTEROS,LOURIDO,ESLV970911MOXPRN68,ESLV970911E34,Jefe de departamento,O21,Director General Paraestatal A,F,FEMENINO,centrodeinvestigacionydesarrollotecnologicoenelectroquimicasc
497c5403-43cb-4104-bd03-bf4f37fda43b,2015-04-24T22:06:20Z,2015,BAVN800118B75,BAVN800118MPUNLC01,Nicolás,Banda,Villa,"[{'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}, {'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'R', 'valor': 'REQUIRENTE'}]",[],"[{'clave': 5, 'valor': 'OTRO'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,RO D,ENT,,,Doloris,OMIL,MLADENOV,OMMD930410MVZLLL20,OMMD930410A86,Subdirector,N31,Titular de Unidad,F,FEMENINO,centrodeinvestigacionydeestudiosavanzadosdelinstitutopolitecniconacional
4c30c6cb-5fb7-47af-871d-d6cc423ece5e,2018-05-02T16:19:51Z,2018,TOMV830418A19,TOMV830418HVZRRC02,Victoria,Torres,Mares,"[{'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]","[{'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,COMISION NACIONAL DE AREAS NATURALES PROTEGIDAS,SION,OMI,,,Yovani,DESCALS,NCHAMA,DENY731222HOXSCV82,DENY731222D25,Subdirector,N31,Jefe de Departamento,M,MASCULINO,comisionnacionaldeareasnaturalesprotegidas
bd3d1577-bf11-444b-bbb3-e5c21c1aa599,2019-11-27T12:47:58Z,2019,ALKE871109E13,ALKE871109HPUVRN04,Ernesto,Alva,Karam,"[{'clave': 'C', 'valor': 'CONTRATANTE'}]","[{'clave': 'A', 'valor': 'ATENCIÓN'}, {'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}, {'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,CFE SUMINISTRADOR DE SERVICIOS BÁSICOS,SUMI,FE ,,,Bunny,CELADOR,PERILLE,CEPB891214MDFLRN13,CEPB891214B81,Titular de Unidad,J31,Subadministrador,F,FEMENINO,cfesuministradordeserviciosbasicos
eb9aae8e-e9c6-48e8-9e31-93b2acdcbac0,2015-05-07T01:04:20Z,2015,MONS800909C47,MONS800909MVZRVN03,Sancho,Mora,Nava,"[{'clave': 'R', 'valor': 'REQUIRENTE'}, {'clave': 'O', 'valor': 'OTRA'}, {'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}]",[],"[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,SECRETARIA DE MARINA,ETAR,ECR,,,Lakin,LAGE,MACARIO,LAML711004MOXGCK65,LAML711004E60,Jefe de departamento,O21,Jefe de Departamento,F,FEMENINO,secretariademarina
efe918a0-184a-42c5-af8f-399d75d68392,2015-08-21T09:15:08Z,2015,MORJ760608A50,MORJ760608HSNNJL08,Julio César,Montes,Rojo,"[{'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}, {'clave': 'T', 'valor': 'TRAMITACIÓN'}]",[],,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,GRUPO AEROPORTUARIO DE LA CIUDAD DE MEXICO S.A. DE C.V.,O AE,RUP,,,Garren,BERGE,CORDONES,BECG740628HDFRRR82,BECG740628A57,Titular de Unidad,J31,Subdirector de Area,M,MASCULINO,grupoaeroportuariodelaciudaddemexicosadecv
fefeb88b-44cb-4d35-8d06-029794160f1f,2019-05-18T08:07:32Z,2019,PRVA831001B44,PRVA831001HAGRLS07,Agustín,Preciado,Villanueva,"[{'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}, {'clave': 'R', 'valor': 'REQUIRENTE'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}, {'clave': 'O', 'valor': 'OTRO'}, {'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}, {'clave': 5, 'valor': 'OTRO'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,INSTITUTO DE INVESTIGACIONES ELECTRICAS,ITUT,NST,,,Ayman,VALL LLOSERA,JAÑEZ,VAJA920208HDFLÑM99,VAJA920208E49,Titular de Unidad,J31,Subdirector de Area,M,MASCULINO,institutodeinvestigacioneselectricas
e60f069c-8e7e-4119-9e31-3e3fffd82cf1,2016-05-20T16:38:50Z,2016,SAMM700926C41,SAMM700926HAGLRT06,Matías,Salcedo,Marrero,[],"[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}, {'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,SISTEMA NACIONAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,EMA ,IST,,,Julieanne,CENA,BALADON,CEBJ801025MVZNLL14,CEBJ801025B73,Jefe de departamento,O21,Administrador,F,FEMENINO,sistemanacionalparaeldesarrollointegraldelafamilia
61a33e66-12e8-42c9-ad09-187ab49c3a1d,2017-10-25T14:09:51Z,2017,SEMJ700108D63,SEMJ700108MSNPRS07,Jesús,Sepúlveda,Miramontes,"[{'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'O', 'valor': 'OTRA'}, {'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]",[],"[{'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}, {'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,COMISION NACIONAL DEL AGUA,SION,OMI,,,Alice,BERGARA,SERRATE,BESA880709HVZRRC63,BESA880709D89,Director General Adjunto,L31,Analista,M,MASCULINO,comisionnacionaldelagua
d34d3c4b-58c7-4469-8a16-ab8a80268f47,2019-03-15T10:39:42Z,2019,SAGD750215D15,SAGD750215MDFLRN09,Daniel,Salinas,Griego,"[{'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'R', 'valor': 'REQUIRENTE'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}, {'clave': 5, 'valor': 'OTRO'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,INSTITUTO DE CAPACITACION Y PROFESIONALIZACION EN PROCURACION DE JUSTICIA FEDERAL,ITUT,NST,,,Vivaan,MAGRANER,TOMA,MATV750617HDFGMV40,MATV750617E81,Director General,K31,Titular de Unidad,M,MASCULINO,institutodecapacitacionyprofesionalizacionenprocuraciondejusticiafederal
b5fc4472-e8ad-462c-83d0-a1691226b4db,2018-07-12T20:28:06Z,2018,CABG891022C88,CABG891022HSNRNL03,Guillermina,Carreón,Bonilla,"[{'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}]",[],"[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}, {'clave': 5, 'valor': 'OTRO'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,LABORATORIOS DE BIOLOGICOS Y REACTIVOS DE MEXICO S.A. DE C.V.,RATO,ABO,,,Epifanio,CARASUSAN,SALANOVA,CASE951223HDFRLF23,CASE951223B23,Director General,K31,Director de Area,M,MASCULINO,laboratoriosdebiologicosyreactivosdemexicosadecv
60915759-c7de-437b-b86d-672089a0229c,2020-09-20T23:31:12Z,2020,OTTP841003D84,OTTP841003HDFRRT04,Patricia,Otero,Terán,[],"[{'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,INSTITUTO NACIONAL PARA EL FEDERALISMO Y EL DESARROLLO MUNICIPAL,ITUT,NST,,,Birtha,SEIJAS,TEMPRANO,SETB701102MOXJMR71,SETB701102B25,Subdirector,N31,Titular de Unidad,F,FEMENINO,institutonacionalparaelfederalismoyeldesarrollomunicipal
fe71311e-ec03-478f-91e8-92ee93a49b8e,2020-08-17T07:27:41Z,2020,GURA820701C39,GURA820701MAGRBN06,Adán,Guerra,Rubio,"[{'clave': 'O', 'valor': 'OTRA'}, {'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}, {'clave': 'R', 'valor': 'REQUIRENTE'}]","[{'clave': 'A', 'valor': 'ATENCIÓN'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}, {'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,COLEGIO DE BACHILLERES,GIO ,OLE,,,Annice,FORNELLS,HORGA,FOHA971220MDFRRN42,FOHA971220A59,Subdirector,N31,Gobernador/a del Estado,F,FEMENINO,colegiodebachilleres
b71e04ec-b6b2-4eb9-929a-7773120e5d36,2016-08-07T22:07:27Z,2016,PACD760021A69,PACD760021HSNDBN07,Daniel,Padilla,Cabán,"[{'clave': 'R', 'valor': 'REQUIRENTE'}]","[{'clave': 'O', 'valor': 'OTRO'}, {'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 5, 'valor': 'OTRO'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,TELECOMUNICACIONES DE MEXICO,COMU,ELE,,,Cally,REMOLA,CABARCOS,RECC910124MDFMBL78,RECC910124E30,Director,M32,Jefe de Departamento,F,FEMENINO,telecomunicacionesdemexico
a6148eaa-23b9-412b-9a80-efc35773e995,2021-01-07T19:56:34Z,2021,QUMB890409B42,QUMB890409MVZNNT05,Beatriz,Quintairos,Mondragón,"[{'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'C', 'valor': 'CONTRATANTE'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}, {'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}, {'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,ADMINISTRACION PORTUARIA INTEGRAL DE ALTAMIRA S.A. DE C.V.,NIST,DMI,,,Demitrius,BENZAQUEN,OYONO,BEOD840614HOXNOM66,BEOD840614C27,Subdirector,N31,Jefe de Departamento,M,MASCULINO,administracionportuariaintegraldealtamirasadecv
cf1a95a5-ec65-4674-b74b-1c755edbbb59,2016-12-18T23:03:41Z,2016,SECS800515B28,SECS800515MDFDPN03,Santiago,Sedillo,Cepeda,"[{'clave': 'R', 'valor': 'REQUIRENTE'}, {'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}, {'clave': 'O', 'valor': 'OTRA'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}, {'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,BANCO NACIONAL DEL EJERCITO FUERZA AEREA Y ARMADA S.N.C.,O NA,ANC,,,Tilda,URDAMPILLETA,GIBANEL,URGT731028MDFDBL47,URGT731028B99,Director,M32,Subadministrador,F,FEMENINO,banconacionaldelejercitofuerzaaereayarmadasnc
8384588b-1b73-40f9-bb64-ab7f9911a708,2015-04-08T07:41:11Z,2015,SABJ710116E44,SABJ710116HDFLDS01,Josefina,Salgado,Badillo,"[{'clave': 'O', 'valor': 'OTRA'}, {'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}, {'clave': 'T', 'valor': 'TÉCNICA'}]","[{'clave': 'O', 'valor': 'OTRO'}, {'clave': 'A', 'valor': 'ATENCIÓN'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,SOCIEDAD HIPOTECARIA FEDERAL S.N.C.,EDAD,OCI,,,Maja,MELA,BLANES,MEBM770411MOXLLJ37,MEBM770411B97,Jefe de departamento,O21,Director General Paraestatal C,F,FEMENINO,sociedadhipotecariafederalsnc
f51c665a-f1f7-457e-a1fc-c0632a780cd5,2015-03-05T15:50:04Z,2015,FUVP730426C61,FUVP730426HSNNRB03,Pablo,Fuentes,Vera,[],[],"[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}, {'clave': 5, 'valor': 'OTRO'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,ADMINISTRACION PORTUARIA INTEGRAL DE PUERTO VALLARTA S.A. DE C.V.,NIST,DMI,,,Naomie,GUILLORME,BARDON,GUBN930812MDFLRM54,GUBN930812A37,Director General Adjunto,L31,Titular de Unidad,F,FEMENINO,administracionportuariaintegraldepuertovallartasadecv
b5408230-6cf8-4484-8e86-b22c1f25375f,2015-05-23T02:54:56Z,2015,LUGF880009C57,LUGF880009MDFVSL01,Florencia,Luevano,Gastélum,"[{'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'R', 'valor': 'REQUIRENTE'}]","[{'clave': 'A', 'valor': 'ATENCIÓN'}, {'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}, {'clave': 5, 'valor': 'OTRO'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,ADMINISTRACION PORTUARIA INTEGRAL DE TUXPAN S.A. DE C.V.,NIST,DMI,,,Adilyn,VIGUER,LLITERAS,VILA910805MOXGLL51,VILA910805C42,Director General Adjunto,L31,Director General Paraestatal B,F,FEMENINO,administracionportuariaintegraldetuxpansadecv
5fc7ca93-3ecb-4fa0-b0ad-810af2553434,2021-11-04T03:31:03Z,2021,GAVL720706B96,GAVL720706HPURLN08,Leonardo,Garza,Villalpando,"[{'clave': 'O', 'valor': 'OTRA'}, {'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]","[{'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,SOCIEDAD HIPOTECARIA FEDERAL S.N.C.,EDAD,OCI,,,Nicholle,RENOVELL,ARGENTE,REAN900824MVZNGC71,REAN900824B49,Director,M32,Director General Paraestatal C,F,FEMENINO,sociedadhipotecariafederalsnc
