id,fechaCaptura,expediente,autoridadSancionadora,tipoSancion,causaMotivoHechos,observaciones,institucionDependencia.nombre,servidorPublicoSancionado.rfc.rfc,servidorPublicoSancionado.rfc.homoClave,servidorPublicoSancionado.curp,servidorPublicoSancionado.nombres,servidorPublicoSancionado.primerApellido,servidorPublicoSancionado.segundoApellido,servidorPublicoSancionado.genero.clave,servidorPublicoSancionado.genero.valor,servidorPublicoSancionado.puesto,tipoFalta.clave,tipoFalta.valor,tipoFalta.descripcion,resolucion.fechaResolucion,multa.moneda.clave,multa.moneda.valor,multa.monto,inhabilitacion.plazo,inhabilitacion.fechaInicial,inhabilitacion.fechaFinal,servidorPublicoSancionado.rfc,institucion_merge
619ee27894d39c3aecac1776,2021-11-25T01:10:16.290Z,222/2015PW,DIF,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",NO ENTREGAR LA OBRA EN LA FECHA COMPROMETIDA, ,Secretaría de la Función Pública,,,ROMG970115MDFDRA67,Gaia,Rodriguez,Martínez,F,FEMENINO,Director General,CEX,COHECHO O EXTORSION,COHECHO O EXTORSION,2020-01-08,USD,Dolar estadounidense,23596.2,1 mes,2020-01-08,2020-02-09,ROMG801023E89,comisionnacionaldeseguridadnuclearysalvaguardias
619ee27894d39c3aecac1777,2021-11-25T01:10:16.291Z,342/2017ZE,SHCP,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]","NO HABER EXHIBIDO LA GARANTÍA DE CUMPLIMIENTO DENTRO DEL PLAZO ESTABLECIDO EN LA CONVOCATORIA DE CONFORMIDAD CON LO DISPUESTO EN LOS ARTÍCULOS 48 Y 49 DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO, POR LO QUE SE RECINDIÓ EL CONTRATO", ,Secretaría de la Función Pública,,,MOMG910206MOXRRA20,Gaia,Morales,Morales,F,FEMENINO,Director General Adjunto,NAD,NEGLIGENCIA ADMINISTRATIVA,NEGLIGENCIA ADMINISTRATIVA,2015-06-02,USD,Dolar estadounidense,256.5,4 años,2016-01-08,2020-02-09,MOMG920622B60,prevencionyreadaptacionsocial
619ee27894d39c3aecac1778,2021-11-25T01:10:16.291Z,230/2002AM,PRONIF,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]","NO HABER EXHIBIDO LA GARANTÍA DE CUMPLIMIENTO DENTRO DEL PLAZO ESTABLECIDO EN LA CONVOCATORIA DE CONFORMIDAD CON LO DISPUESTO EN LOS ARTÍCULOS 48 Y 49 DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO, POR LO QUE SE RECINDIÓ EL CONTRATO", ,Secretaría de Hacienda y Crédito Público,,,GAGH750309HDFLRM33,Homero,Gallegos,García,M,MASCULINO,Director General Adjunto,UII,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,2020-10-08,USD,Dolar estadounidense,23596.2,1 mes,2020-01-08,2020-02-09,GAGH910909B58,educalsadecv
619ee27894d39c3aecac1779,2021-11-25T01:10:16.291Z,222/2015PW,CNDH,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",NO FORMALIZACION DE CONTRATO, ,Secretaría de Hacienda y Crédito Público,,,MOVG921115MVZRLA37,Gaia,Morales,Valdéz,F,FEMENINO,Director,DSCT,DESACATO,DESACATO,2012-02-13,USD,Dolar estadounidense,23596.2,1 mes,2020-01-08,2020-02-09,MOVG830307B63,institutonacionaldebellasartesyliteratura
619ee27894d39c3aecac177a,2021-11-25T01:10:16.291Z,222/2015PW,CNDH,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]",NO FORMALIZACION DE CONTRATO, ,Secretaría de Hacienda y Crédito Público,,,FLRY951002MOXLDZ33,Yazdel,Flores,Rodriguez,F,FEMENINO,Jefe de departamento,ABCI,ACTUACIÓN BAJO CONFLICTO DE INTERÉS,ACTUACIÓN BAJO CONFLICTO DE INTERÉS,2012-02-13,MXN,Peso mexicano,21577.6,1 mes,2020-01-08,2020-02-09,FLRY911202C66,administracionportuariaintegraldealtamirasadecv
619ee27894d39c3aecac177b,2021-11-25T01:10:16.291Z,342/2017ZE,PRONIF,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",NO ENTREGAR LA OBRA EN LA FECHA COMPROMETIDA, ,Instituto Federal de Telecomunicaciones,,,GAMG710326HVZRRV26,Giovanni,García,Morales,M,MASCULINO,Director General Adjunto,ANG,ADMINISTRATIVA NO GRAVE,INCUMPLIMIENTO DE FUNCIONES,2012-02-13,MXN,Peso mexicano,8945.7,1 mes,2020-01-08,2020-02-09,GAMG881106E54,centrodeinvestigacionengeografiaygeomaticaingjorgeltamayoac
619ee27894d39c3aecac177c,2021-11-25T01:10:16.291Z,342/2017ZE,PGR,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",NO FORMALIZACION DE CONTRATO, ,Secretaría de Hacienda y Crédito Público,,,ROCH861224HVZDVR91,Hernán,Rodriguez,Cuevas,O,OTRO,Titular de Unidad,ASEX,COMETER O TOLERAR CONDUCTAS DE ACOSO SEXUAL,COMETER O TOLERAR CONDUCTAS DE ACOSO SEXUAL,2002-04-02,MXN,Peso mexicano,21577.6,1 mes,2020-01-08,2020-02-09,ROCH740317A90,consejodepromocionturisticademexicosadecv
619ee27894d39c3aecac177d,2021-11-25T01:10:16.291Z,230/2002AM,PRONIF,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]","NO HABER EXHIBIDO LA GARANTÍA DE CUMPLIMIENTO DENTRO DEL PLAZO ESTABLECIDO EN LA CONVOCATORIA DE CONFORMIDAD CON LO DISPUESTO EN LOS ARTÍCULOS 48 Y 49 DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO, POR LO QUE SE RECINDIÓ EL CONTRATO", ,Secretaría de la Función Pública,,,MAVY850412MVZRLZ50,Yazdel,Martínez,Valdéz,F,FEMENINO,Director General,IDSP,INCUMPLIMIENTO EN DECLARACION DE SITUACION PATRIMONIAL,OCULTAMIENTODE PROPIEDADES,2012-02-13,MXN,Peso mexicano,8945.7,3 años,2017-01-08,2020-02-09,MAVY750103A78,elcolegiodemexicoac
619ee27894d39c3aecac177e,2021-11-25T01:10:16.291Z,230/2002AM,DIF,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]",LA EMPRESA PROPORCIONÓ INFORMACIÓN NO VERAZ, ,Secretaría de Hacienda y Crédito Público,,,RIJH930111HDFVRM82,Homero,Rivera,Juarez,M,MASCULINO,Titular de Unidad,EOCI,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,2004-08-19,MXN,Peso mexicano,21577.6,4 años,2016-01-08,2020-02-09,RIJH920325D62,pronosticosparalaasistenciapublica
619ee27894d39c3aecac177f,2021-11-25T01:10:16.291Z,342/2017ZE,IMSS,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",NO FORMALIZACION DE CONTRATO, ,Secretaría de la Función Pública,,,GAGG760415HDFLLV70,Giovanni,Gallegos,Gallegos,M,MASCULINO,Jefe de departamento,HSEX,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,2004-08-19,MXN,Peso mexicano,8945.7,4 años,2016-01-08,2020-02-09,GAGG740421D46,institutodeecologiaacinv
619ee27894d39c3aecac1780,2021-11-25T01:10:16.291Z,431/2015CG,SHCP,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",NO ENTREGAR LA OBRA EN LA FECHA COMPROMETIDA, ,Secretaría de la Función Pública,,,CURA771025HOXVVB70,Alberto,Cuevas,Rivera,M,MASCULINO,Director,ABCI,ACTUACIÓN BAJO CONFLICTO DE INTERÉS,ACTUACIÓN BAJO CONFLICTO DE INTERÉS,2020-02-13,USD,Dolar estadounidense,256.5,4 años,2016-01-08,2020-02-09,CURA720826B14,consejonacionaldenormalizacionycertificaciondecompetencialaborales
619ee27894d39c3aecac1781,2021-11-25T01:10:16.291Z,230/2002AM,CNDH,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",LA EMPRESA PROPORCIONÓ INFORMACIÓN NO VERAZ, ,Secretaría de Hacienda y Crédito Público,,,MAJA800310MOXRRJ59,Alejandra,Martínez,Juarez,F,FEMENINO,Director General,DRP,DESVÍO DE RECURSOS PÚBLICOS,DESVÍO DE RECURSOS PÚBLICOS,2002-04-02,MXN,Peso mexicano,21577.6,3 años,2017-01-08,2020-02-09,MAJA981127A85,serviciodeproteccionfederal
619ee27894d39c3aecac1782,2021-11-25T01:10:16.291Z,431/2015CG,CNDH,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]","NO HABER EXHIBIDO LA GARANTÍA DE CUMPLIMIENTO DENTRO DEL PLAZO ESTABLECIDO EN LA CONVOCATORIA DE CONFORMIDAD CON LO DISPUESTO EN LOS ARTÍCULOS 48 Y 49 DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO, POR LO QUE SE RECINDIÓ EL CONTRATO", ,Instituto Federal de Telecomunicaciones,,,ROGA970221MDFDLJ31,Alejandra,Rodriguez,Gallegos,F,FEMENINO,Director,UII,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,2019-07-19,MXN,Peso mexicano,8945.7,4 años,2016-01-08,2020-02-09,ROGA770701C47,institutomexicanodeltransporte
619ee27894d39c3aecac1783,2021-11-25T01:10:16.291Z,652/2019CG,CNDH,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]","NO HABER EXHIBIDO LA GARANTÍA DE CUMPLIMIENTO DENTRO DEL PLAZO ESTABLECIDO EN LA CONVOCATORIA DE CONFORMIDAD CON LO DISPUESTO EN LOS ARTÍCULOS 48 Y 49 DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO, POR LO QUE SE RECINDIÓ EL CONTRATO", ,Instituto Federal de Telecomunicaciones,,,RIMH800205HOXVRM59,Homero,Rivera,Martínez,M,MASCULINO,Jefe de departamento,AFN,ABUSO DE FUNCIONES,ABUSO DE FUNCIONES,2012-02-13,MXN,Peso mexicano,21577.6,4 años,2016-01-08,2020-02-09,RIMH880205C75,universidadabiertayadistanciademexico
619ee27894d39c3aecac1784,2021-11-25T01:10:16.291Z,122/2014A,PRONIF,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",NO FORMALIZACION DE CONTRATO, ,Instituto Federal de Telecomunicaciones,,,VIGA740426MOXLRD14,Andrea,Villarreal,García,F,FEMENINO,Jefe de departamento,VLNP,VIOLACION LEYES Y NORMATIVIDAD PRESUPUESTAL,COLUSIÓN,2020-01-08,MXN,Peso mexicano,21577.6,2 años,2018-01-08,2020-02-09,VIGA800820E25,procuraduriafederaldeproteccionalambiente
619ee27894d39c3aecac1785,2021-11-25T01:10:16.291Z,652/2019CG,PGR,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]",NO FORMALIZACION DE CONTRATO, ,Secretaría de Hacienda y Crédito Público,,,VAVG930712MVZLLA12,Gaia,Valdéz,Valdéz,F,FEMENINO,Jefe de departamento,TINF,TRÁFICO DE INFLUENCIAS,TRÁFICO DE INFLUENCIAS,2012-02-13,MXN,Peso mexicano,8945.7,2 años,2018-01-08,2020-02-09,VAVG791017A28,colegiodepostgraduados
619ee27894d39c3aecac1786,2021-11-25T01:10:16.291Z,230/2002AM,PGR,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",NO ENTREGAR LA OBRA EN LA FECHA COMPROMETIDA, ,Secretaría de la Función Pública,,,MARA820609HOXRDB11,Alberto,Martínez,Rodriguez,M,MASCULINO,Titular de Unidad,EOCI,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,2019-07-19,MXN,Peso mexicano,8945.7,3 años,2017-01-08,2020-02-09,MARA700212C21,institutodeadministracionyavaluosdebienesnacionales
619ee27894d39c3aecac1787,2021-11-25T01:10:16.291Z,222/2015PW,DIF,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]","NO HABER EXHIBIDO LA GARANTÍA DE CUMPLIMIENTO DENTRO DEL PLAZO ESTABLECIDO EN LA CONVOCATORIA DE CONFORMIDAD CON LO DISPUESTO EN LOS ARTÍCULOS 48 Y 49 DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO, POR LO QUE SE RECINDIÓ EL CONTRATO", ,Instituto Federal de Telecomunicaciones,,,CURA860524MDFVDD66,Andrea,Cuevas,Rodriguez,F,FEMENINO,Director,ABCI,ACTUACIÓN BAJO CONFLICTO DE INTERÉS,ACTUACIÓN BAJO CONFLICTO DE INTERÉS,2020-01-08,USD,Dolar estadounidense,23596.2,4 años,2016-01-08,2020-02-09,CURA990620B90,caminosypuentesfederalesdeingresosyserviciosconexos
619ee27894d39c3aecac1788,2021-11-25T01:10:16.291Z,342/2017ZE,SHCP,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",LA EMPRESA PROPORCIONÓ INFORMACIÓN NO VERAZ, ,Instituto Federal de Telecomunicaciones,,,ROMY920309MVZDRZ43,Yazdel,Rodriguez,Martínez,F,FEMENINO,Titular de Unidad,DSCT,DESACATO,DESACATO,2004-08-19,MXN,Peso mexicano,21577.6,4 años,2016-01-08,2020-02-09,ROMY871219E24,secretariademedioambienteyrecursosnaturales
619ee27894d39c3aecac1789,2021-11-25T01:10:16.291Z,652/2019CG,IMSS,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]",NO FORMALIZACION DE CONTRATO, ,Secretaría de Hacienda y Crédito Público,,,VAVA780127HDFLLB31,Alberto,Valdéz,Valdéz,M,MASCULINO,Director General,CIND,CONTRATACIÓN INDEBIDA,CONTRATACIÓN INDEBIDA,2019-07-19,USD,Dolar estadounidense,23596.2,4 años,2016-01-08,2020-02-09,VAVA960808C24,institutomexicanodelsegurosocial
619ee27894d39c3aecac178a,2021-11-25T01:10:16.291Z,652/2019CG,PRONIF,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",NO FORMALIZACION DE CONTRATO, ,Secretaría de la Función Pública,,,VIVA710718MOXLLD42,Andrea,Villarreal,Valdéz,F,FEMENINO,Subdirector,CIND,CONTRATACIÓN INDEBIDA,CONTRATACIÓN INDEBIDA,2012-02-13,MXN,Peso mexicano,21577.6,2 años,2018-01-08,2020-02-09,VIVA930920D81,telecomunicacionesdemexico
619ee27894d39c3aecac178b,2021-11-25T01:10:16.291Z,342/2017ZE,IMSS,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]","NO HABER EXHIBIDO LA GARANTÍA DE CUMPLIMIENTO DENTRO DEL PLAZO ESTABLECIDO EN LA CONVOCATORIA DE CONFORMIDAD CON LO DISPUESTO EN LOS ARTÍCULOS 48 Y 49 DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO, POR LO QUE SE RECINDIÓ EL CONTRATO", ,Secretaría de Hacienda y Crédito Público,,,GARH840612HDFRVR31,Hernán,García,Rivera,O,OTRO,Subdirector,CEX,COHECHO O EXTORSION,COHECHO O EXTORSION,2012-02-13,USD,Dolar estadounidense,23596.2,1 mes,2020-01-08,2020-02-09,GARH740102C90,banconacionaldeobrasyserviciospublicossnc
619ee27894d39c3aecac178c,2021-11-25T01:10:16.291Z,222/2015PW,IMSS,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",LA EMPRESA PROPORCIONÓ INFORMACIÓN NO VERAZ, ,Secretaría de la Función Pública,,,MAVG711113MOXRLA42,Gaia,Martínez,Villarreal,F,FEMENINO,Director General,AUT,ABUSO DE AUTORIDAD,TRATO HUMILLANTE A UN SUBORDINADO,2019-07-19,USD,Dolar estadounidense,256.5,2 años,2018-01-08,2020-02-09,MAVG850717D85,administraciondelpatrimoniodelabeneficenciapublica
619ee27894d39c3aecac178d,2021-11-25T01:10:16.291Z,342/2017ZE,DIF,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]",LA EMPRESA PROPORCIONÓ INFORMACIÓN NO VERAZ, ,Secretaría de la Función Pública,,,MOCY770501MDFRVZ52,Yazdel,Morales,Cuevas,F,FEMENINO,Titular de Unidad,OTRO,OTRO,OTRO,2020-10-08,USD,Dolar estadounidense,256.5,1 mes,2020-01-08,2020-02-09,MOCY980522B90,centronacionaldeplaneacionanalisiseinformacionparaelcombatealadelincuencia
619ee27894d39c3aecac178e,2021-11-25T01:10:16.291Z,122/2014A,CNDH,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]",NO ENTREGAR LA OBRA EN LA FECHA COMPROMETIDA, ,Secretaría de la Función Pública,,,RIGA740606HDFVLB17,Alberto,Rivera,Gallegos,M,MASCULINO,Director,ANG,ADMINISTRATIVA NO GRAVE,INCUMPLIMIENTO DE FUNCIONES,2012-02-13,MXN,Peso mexicano,21577.6,1 mes,2020-01-08,2020-02-09,RIGA751209B24,elcolegiodesanluisac
619ee27894d39c3aecac178f,2021-11-25T01:10:16.291Z,222/2015PW,PGR,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",NO FORMALIZACION DE CONTRATO, ,Secretaría de la Función Pública,,,VIMA920116MOXLRJ24,Alejandra,Villarreal,Martínez,F,FEMENINO,Director General,CEX,COHECHO O EXTORSION,COHECHO O EXTORSION,2019-07-19,MXN,Peso mexicano,21577.6,2 años,2018-01-08,2020-02-09,VIMA791115C48,institutomexicanodelaradio
619ee27894d39c3aecac1790,2021-11-25T01:10:16.291Z,652/2019CG,IMSS,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]",NO ENTREGAR LA OBRA EN LA FECHA COMPROMETIDA, ,Secretaría de la Función Pública,,,MOJA950109HOXRRB90,Alberto,Morales,Juarez,M,MASCULINO,Titular de Unidad,OTRO,OTRO,OTRO,2012-02-13,MXN,Peso mexicano,21577.6,3 años,2017-01-08,2020-02-09,MOJA730227C21,procuraduriageneraldelarepublica
619ee27894d39c3aecac1791,2021-11-25T01:10:16.291Z,431/2015CG,PRONIF,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]",LA EMPRESA PROPORCIONÓ INFORMACIÓN NO VERAZ, ,Secretaría de la Función Pública,,,VIRY720627MDFLVZ57,Yazdel,Villarreal,Rivera,F,FEMENINO,Subdirector,ASEX,COMETER O TOLERAR CONDUCTAS DE ACOSO SEXUAL,COMETER O TOLERAR CONDUCTAS DE ACOSO SEXUAL,2020-02-13,USD,Dolar estadounidense,256.5,1 mes,2020-01-08,2020-02-09,VIRY981128E95,centrodeinvestigacionenquimicaaplicada
619ee27894d39c3aecac1792,2021-11-25T01:10:16.291Z,652/2019CG,SHCP,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",NO ENTREGAR LA OBRA EN LA FECHA COMPROMETIDA, ,Secretaría de la Función Pública,,,FLFY831109MVZLLZ84,Yazdel,Flores,Flores,F,FEMENINO,Titular de Unidad,VDH,VIOLACIÓN A LOS DERECHOS HUMANOS,DESALOJO FORZOSO DE PERSONAS DE SUS HOGARES,2019-07-19,MXN,Peso mexicano,21577.6,4 años,2016-01-08,2020-02-09,FLFY890810E58,registroagrarionacional
619ee27894d39c3aecac1793,2021-11-25T01:10:16.291Z,652/2019CG,SHCP,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]","NO HABER EXHIBIDO LA GARANTÍA DE CUMPLIMIENTO DENTRO DEL PLAZO ESTABLECIDO EN LA CONVOCATORIA DE CONFORMIDAD CON LO DISPUESTO EN LOS ARTÍCULOS 48 Y 49 DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO, POR LO QUE SE RECINDIÓ EL CONTRATO", ,Secretaría de la Función Pública,,,GAFT941216MOXRLM50,Tamara,García,Flores,F,FEMENINO,Titular de Unidad,EOCI,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,2015-06-02,USD,Dolar estadounidense,256.5,4 años,2016-01-08,2020-02-09,GAFT801019B66,colegiodepostgraduados
619ee27894d39c3aecac1794,2021-11-25T01:10:16.291Z,222/2015PW,DIF,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",NO FORMALIZACION DE CONTRATO, ,Instituto Federal de Telecomunicaciones,,,CURG820701MOXVVA77,Gaia,Cuevas,Rivera,F,FEMENINO,Director,HSEX,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,2004-08-19,MXN,Peso mexicano,8945.7,1 mes,2020-01-08,2020-02-09,CURG721101E47,institutonacionalderehabilitacion
16ca39ce-28cf-49eb-aafb-a60bc94b2458,2019-09-13,EXP19-YRS-09,Contraloría interna,"[{'clave': 'S', 'valor': 'SUSPENSIÓN DEL EMPLEO, CARGO O COMISIÓN'}]",Abuso de funciones al ejercer su cargo,,Fondo de la Vivienda del Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado ,,,JUPE760728HDFRCM06,Emiliano,Juárez,Pacheco,M,MASCULINO,Subdirector de Crédito,AFN,ABUSO DE FUNCIONES,,2019-08-28,,,,6 meses,2019-08-28,2020-02-28,JUPE7607285382,universidadautonomametropolitana
619ee27894d39c3aecac1795,2021-11-25T01:10:16.291Z,342/2017ZE,IMSS,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",LA EMPRESA PROPORCIONÓ INFORMACIÓN NO VERAZ, ,Secretaría de la Función Pública,,,ROJT880605MOXDRM14,Tamara,Rodriguez,Juarez,F,FEMENINO,Titular de Unidad,OJUST,OBSTRUCCIÓN DE LA JUSTICIA,OBSTRUCCIÓN DE LA JUSTICIA,2020-10-08,USD,Dolar estadounidense,23596.2,4 años,2016-01-08,2020-02-09,ROJT940701D22,comisionnacionaldebioetica
619ee27894d39c3aecac1796,2021-11-25T01:10:16.291Z,122/2014A,CNDH,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]","NO HABER EXHIBIDO LA GARANTÍA DE CUMPLIMIENTO DENTRO DEL PLAZO ESTABLECIDO EN LA CONVOCATORIA DE CONFORMIDAD CON LO DISPUESTO EN LOS ARTÍCULOS 48 Y 49 DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO, POR LO QUE SE RECINDIÓ EL CONTRATO", ,Secretaría de la Función Pública,,,MAGA881023HOXRLB40,Alberto,Martínez,Gallegos,M,MASCULINO,Jefe de departamento,EIFM,EJERCICIO INDEBIDO DE SUS FUNCIONES EN MATERIA MIGRATORIA,EJERCICIO INDEBIDO DE SUS FUNCIONES EN MATERIA MIGRATORIA,2020-01-08,USD,Dolar estadounidense,23596.2,4 años,2016-01-08,2020-02-09,MAGA750128C56,administracionportuariaintegraldeguaymassadecv
619ee27894d39c3aecac1797,2021-11-25T01:10:16.291Z,230/2002AM,PGR,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]",LA EMPRESA PROPORCIONÓ INFORMACIÓN NO VERAZ, ,Instituto Federal de Telecomunicaciones,,,VIVA720606MVZLLJ99,Alejandra,Villarreal,Villarreal,F,FEMENINO,Director General Adjunto,OJUST,OBSTRUCCIÓN DE LA JUSTICIA,OBSTRUCCIÓN DE LA JUSTICIA,2002-04-02,USD,Dolar estadounidense,256.5,1 mes,2020-01-08,2020-02-09,VIVA940711B66,agenciaespacialmexicana
619ee27894d39c3aecac1798,2021-11-25T01:10:16.291Z,122/2014A,CNDH,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]","NO HABER EXHIBIDO LA GARANTÍA DE CUMPLIMIENTO DENTRO DEL PLAZO ESTABLECIDO EN LA CONVOCATORIA DE CONFORMIDAD CON LO DISPUESTO EN LOS ARTÍCULOS 48 Y 49 DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO, POR LO QUE SE RECINDIÓ EL CONTRATO", ,Instituto Federal de Telecomunicaciones,,,MAGA880721HDFRRB12,Alberto,Martínez,García,M,MASCULINO,Subdirector,PEC,PECULADO,PECULADO,2012-02-13,USD,Dolar estadounidense,256.5,4 años,2016-01-08,2020-02-09,MAGA910421B57,comisionnacionaldelsistemadeahorroparaelretiro
619ee27894d39c3aecac1799,2021-11-25T01:10:16.291Z,222/2015PW,IMSS,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]","NO HABER EXHIBIDO LA GARANTÍA DE CUMPLIMIENTO DENTRO DEL PLAZO ESTABLECIDO EN LA CONVOCATORIA DE CONFORMIDAD CON LO DISPUESTO EN LOS ARTÍCULOS 48 Y 49 DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR PÚBLICO, POR LO QUE SE RECINDIÓ EL CONTRATO", ,Secretaría de Hacienda y Crédito Público,,,ROVH780428HOXDLM45,Homero,Rodriguez,Villarreal,M,MASCULINO,Director General,HSEX,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,2004-08-19,MXN,Peso mexicano,8945.7,2 años,2018-01-08,2020-02-09,ROVH930917C35,comisionnacionalforestal
