tipoOperacion,nombreEmpresaSociedadAsociacion,rfc,area,puesto,fechaIngreso,fechaEgreso,ubicacion,ambitoSector.clave,ambitoSector.valor,sector.clave,sector.valor,curp,nivelOrdenGobierno,ambitoPublico,nombreEntePublico,areaAdscripcion,empleoCargoComision,funcionPrincipal,experiencia
SIN_CAMBIOS,Coca-Cola FEMSA,COCA851110CX2,Operativa,Atención a clientes,2007-06-12T00:07:02.145Z,2010-03-10T05:51:39.461Z,MX,PRV,PRIVADO,OTRO,Bebidas y cervezas,TIOE840724HDFJRundefined08,,,,,,,1002
SIN_CAMBIOS,Daimler México,DAIM721023CC3,Comercial,Agente de ventas,2011-03-28T07:29:11.060Z,2014-09-15T04:49:33.854Z,MX,PRV,PRIVADO,OTRO,Armadora,TIOE840724HDFJRundefined08,,,,,,,1266
SIN_CAMBIOS,,,,,2000-07-17T17:54:01.069Z,2006-07-17T19:48:57.419Z,MX,PUB,Público,,,TIOM720121HSNRDR07,FEDERAL,ORGANO_AUTONOMO,AUTORIDAD FEDERAL PARA EL DESARROLLO DE LAS ZONAS ECONÓMICAS ESPECIALES,Unidad de Concesiones y Servicios,Director General Paraestatal A,Dirigir,2191
SIN_CAMBIOS,Grupo Financiero HSBC,GRUP721116CX2,Asesor,Administrador central,2007-10-05T11:17:23.514Z,2010-05-19T14:15:04.522Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TIOM720121HSNRDR07,,,,,,,957
SIN_CAMBIOS,Industrias CH,INDU721121CC3,Dirección,Administrador central,2011-02-15T08:11:56.661Z,2014-08-10T16:51:39.835Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,TIOM720121HSNRDR07,,,,,,,1272
SIN_CAMBIOS,DeAcero,DEAC881116AC1,Ventas,Administrador,2000-10-22T09:32:31.223Z,2006-06-13T02:32:46.607Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,TIQE830301HVZRVV02,,,,,,,2059
SIN_CAMBIOS,LG Electronics México,LG E781027AC1,Gerencia,Administrador de proyectos,2007-10-11T10:28:06.174Z,2010-03-30T06:35:28.562Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,TIQE830301HVZRVV02,,,,,,,900
SIN_CAMBIOS,Toyota Motor Sales de México,TOYO811117CX2,Gerencia,Director de área,2011-02-13T08:38:33.107Z,2014-09-03T09:02:57.487Z,MX,PRV,PRIVADO,OTRO,Armadora,TIQE830301HVZRVV02,,,,,,,1298
SIN_CAMBIOS,,,,,2001-10-01T21:18:32.353Z,2006-11-21T07:19:14.144Z,MX,PUB,Público,,,TIRL820025MPUJCS04,ESTATAL,EJECUTIVO,EDUCAL S.A. DE C.V.,Unidad de Concesiones y Servicios,Subdirector de Area,Coordinar,1876
SIN_CAMBIOS,Grupo Empresarial Ángeles,GRUP831120AC1,Financiera,Administrador central,2007-06-19T21:26:49.360Z,2010-11-03T06:02:16.260Z,MX,PRV,PRIVADO,OTRO,Holding,TIRL820025MPUJCS04,,,,,,,1232
SIN_CAMBIOS,Costco de México,COST871016CC3,Financiera,Gerente,2011-03-04T02:28:23.024Z,2014-11-02T21:09:24.195Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,TIRL820025MPUJCS04,,,,,,,1339
SIN_CAMBIOS,,,,,2000-01-08T23:59:53.158Z,2006-08-28T20:29:51.084Z,MX,PUB,Público,,,TIUM700405MVZJSR02,MUNICIPAL_ALCALDIA,LEGISLATIVO,FIDEICOMISO FONDO NACIONAL DE FOMENTO EJIDAL,Unidad de Concesiones y Servicios,Secretario/a de Estado A,Dirigir,2423
SIN_CAMBIOS,Nemak,NEMA871026AB2,Dirección,Administrador,2007-08-12T18:42:39.191Z,2010-06-09T10:50:58.941Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TIUM700405MVZJSR02,,,,,,,1031
SIN_CAMBIOS,Organización Soriana,ORGA761119AC1,Comercial,Director de área,2011-06-27T08:01:04.338Z,2014-08-24T02:55:08.147Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,TIUM700405MVZJSR02,,,,,,,1153
SIN_CAMBIOS,Ford de México,FORD881115AC1,Operativa,Atención a clientes,2000-03-12T13:53:36.772Z,2006-11-17T07:35:24.574Z,MX,PRV,PRIVADO,OTRO,Armadora,TIVL860509MSNRLR09,,,,,,,2440
SIN_CAMBIOS,Goldman Sachs Casa de Bolsa,GOLD801115CX2,Logística,Atención a clientes,2007-10-04T20:00:22.732Z,2010-03-25T17:02:45.022Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TIVL860509MSNRLR09,,,,,,,902
SIN_CAMBIOS,Valeo México,VALE831025AC1,Financiera,Capturista de datos,2011-07-11T21:43:19.119Z,2014-11-14T01:43:06.504Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TIVL860509MSNRLR09,,,,,,,1221
SIN_CAMBIOS,Grupo Financiero Inbursa,GRUP781117AC1,Recursos Humanos,Auxiliar,2001-07-31T08:58:39.711Z,2006-10-11T12:47:38.778Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TOAA830117HVZLCN08,,,,,,,1898
SIN_CAMBIOS,Grupo Financiero BBVA Bancomer,GRUP851024AC1,Comercial,Agente de ventas,2007-09-30T18:58:13.841Z,2010-03-03T08:13:59.773Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TOAA830117HVZLCN08,,,,,,,884
SIN_CAMBIOS,Samsung México,SAMS791115AB2,Financiera,Capturista de datos,2011-03-30T05:49:46.329Z,2014-10-28T13:41:04.422Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,TOAA830117HVZLCN08,,,,,,,1308
SIN_CAMBIOS,,,,,2000-12-15T20:49:04.499Z,2006-11-03T14:30:38.116Z,MX,PUB,Público,,,TOAJ890720MDFRGL01,ESTATAL,LEGISLATIVO,CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE S.C.,Unidad de Concesiones y Servicios,Subdirector de Area,Dirigir,2148
SIN_CAMBIOS,Organización Soriana,ORGA731019AC1,Gerencia,Director de área,2007-07-18T09:19:24.784Z,2010-11-20T13:36:43.637Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,TOAJ890720MDFRGL01,,,,,,,1221
SIN_CAMBIOS,Grupo Financiero Santander México,GRUP841122CX2,Dirección,analista,2011-03-06T02:50:39.386Z,2014-10-12T09:21:06.666Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TOAJ890720MDFRGL01,,,,,,,1316
SIN_CAMBIOS,,,,,2000-02-04T06:06:39.471Z,2006-11-08T03:39:47.694Z,MX,PUB,Público,,,TOAM800124MPURNR06,FEDERAL,LEGISLATIVO,IMPRESORA Y ENCUADERNADORA PROGRESO S.A. DE C.V.,Unidad de Concesiones y Servicios,Subdirector de Area,Seguimiento,2468
SIN_CAMBIOS,Arca Continental,ARCA721127CC3,Recursos Humanos,Atención a clientes,2007-06-20T21:45:19.330Z,2010-03-24T14:12:15.392Z,MX,PRV,PRIVADO,OTRO,Bebidas y cervezas,TOAM800124MPURNR06,,,,,,,1007
SIN_CAMBIOS,Jabil Circuit de México,JABI891125AB2,Ventas,Atención a clientes,2011-06-05T12:14:28.768Z,2014-11-06T06:21:43.098Z,MX,PRV,PRIVADO,OTRO,Electrónica,TOAM800124MPURNR06,,,,,,,1249
SIN_CAMBIOS,Altos Hornos de México,ALTO791027AC1,Operativa,Atención a clientes,2001-12-28T08:16:21.855Z,2006-10-12T16:24:34.279Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,TOAV890405HDFRTC04,,,,,,,1749
SIN_CAMBIOS,Metalsa,META821125CX2,Operativa,Capturista de datos,2007-10-31T08:07:32.892Z,2010-01-29T00:11:16.943Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TOAV890405HDFRTC04,,,,,,,820
SIN_CAMBIOS,Grupo México División Transportes,GRUP831115AB2,Operativa,Capturista de datos,2011-02-23T19:16:38.348Z,2014-11-17T17:45:35.900Z,MX,PRV,PRIVADO,OTRO,Logística y transporte,TOAV890405HDFRTC04,,,,,,,1362
SIN_CAMBIOS,Grupo Financiero Scotiabank Inverlat,GRUP721121CC3,Comercial,Administrador de proyectos,2000-12-15T00:28:35.775Z,2006-07-02T12:46:38.627Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TOBF751027MVZVRR09,,,,,,,2025
SIN_CAMBIOS,FEMSA,FEMS781016AB2,Ventas,Administrador,2007-08-01T08:38:18.910Z,2010-09-01T04:29:37.426Z,MX,PRV,PRIVADO,OTRO,Holding,TOBF751027MVZVRR09,,,,,,,1126
SIN_CAMBIOS,Banco Azteca,BANC771011AB2,Ventas,analista,2011-01-29T09:15:35.461Z,2014-10-18T22:52:41.328Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TOBF751027MVZVRR09,,,,,,,1358
SIN_CAMBIOS,,,,,2002-03-26T16:42:49.590Z,2006-10-22T10:41:28.857Z,MX,PUB,Público,,,TOCE730108HSNLRR08,ESTATAL,ORGANO_AUTONOMO,FIDEICOMISO FONDO NACIONAL DE FOMENTO EJIDAL,Unidad de Concesiones y Servicios,Jefe de Departamento,Auxiliar,1670
SIN_CAMBIOS,Grupo Aeroméxico,GRUP701123AB2,Ventas,Auxiliar,2007-11-01T05:58:05.852Z,2010-07-16T07:13:24.490Z,MX,PRV,PRIVADO,OTRO,Aerolíneas,TOCE730108HSNLRR08,,,,,,,988
SIN_CAMBIOS,Grupo Financiero HSBC,GRUP851026AB2,Recursos Humanos,Auxiliar,2011-08-13T05:17:24.460Z,2014-10-04T00:26:26.082Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TOCE730108HSNLRR08,,,,,,,1147
SIN_CAMBIOS,,,,,2001-09-09T21:01:47.478Z,2006-06-20T19:12:19.585Z,MX,PUB,Público,,,TOCF811012MSNVND08,MUNICIPAL_ALCALDIA,ORGANO_AUTONOMO,PRESIDENCIA DE LA REPUBLICA,Unidad de Concesiones y Servicios,Subdirector de Area,Seguimiento,1744
SIN_CAMBIOS,Jabil Circuit de México,JABI801011CX2,Comercial,Atención a clientes,2007-08-18T20:56:07.892Z,2010-06-21T00:28:34.865Z,MX,PRV,PRIVADO,OTRO,Electrónica,TOCF811012MSNVND08,,,,,,,1037
SIN_CAMBIOS,Sigma Alimentos,SIGM731110CX2,Recursos Humanos,Auxiliar,2011-11-28T04:14:57.217Z,2014-09-13T12:16:18.156Z,MX,PRV,PRIVADO,OTRO,Alimentos,TOCF811012MSNVND08,,,,,,,1020
SIN_CAMBIOS,,,,,2000-07-03T13:14:46.580Z,2006-11-29T05:17:41.603Z,MX,PUB,Público,,,TOCS860724MDFVNL03,MUNICIPAL_ALCALDIA,LEGISLATIVO,CORPORACIÓN ÁNGELES VERDES,Unidad de Concesiones y Servicios,Secretario/a de Estado A,Coordinar,2339
SIN_CAMBIOS,Costco de México,COST881013CX2,Financiera,Asesor,2007-09-21T09:33:56.791Z,2010-06-13T08:55:48.992Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,TOCS860724MDFVNL03,,,,,,,995
SIN_CAMBIOS,Daimler México,DAIM781020CC3,Ventas,Administrador central,2011-07-29T09:49:25.049Z,2014-08-13T05:49:15.796Z,MX,PRV,PRIVADO,OTRO,Armadora,TOCS860724MDFVNL03,,,,,,,1110
SIN_CAMBIOS,,,,,2000-07-17T18:54:15.621Z,2006-09-12T05:25:05.867Z,MX,PUB,Público,,,TODP880716HPURZT01,FEDERAL,LEGISLATIVO,"FONATUR CONSTRUCTORA, S.A. DE C.V.",Unidad de Concesiones y Servicios,Gobernador/a del Estado,Dirigir,2247
SIN_CAMBIOS,Grupo Financiero BBVA Bancomer,GRUP891124CC3,Gerencia,Director de área,2007-07-28T22:54:03.457Z,2010-08-22T12:09:35.946Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TODP880716HPURZT01,,,,,,,1120
SIN_CAMBIOS,Honda de México,HOND811115CX2,Dirección,Director de área,2011-01-18T00:38:51.534Z,2014-08-06T03:31:43.885Z,MX,PRV,PRIVADO,OTRO,Armadora,TODP880716HPURZT01,,,,,,,1296
SIN_CAMBIOS,Kimberly-Clark de México,KIMB861124CC3,Operativa,Agente de ventas,2002-08-26T10:49:23.077Z,2006-09-28T19:43:36.714Z,MX,PRV,PRIVADO,OTRO,Productos de consumo,TOEA800619HSNRPL07,,,,,,,1494
SIN_CAMBIOS,Grupo Proeza,GRUP781011AC1,Logística,Capturista de datos,2007-08-26T10:26:56.678Z,2010-08-27T10:27:18.825Z,MX,PRV,PRIVADO,OTRO,Holding,TOEA800619HSNRPL07,,,,,,,1097
SIN_CAMBIOS,Alpek,ALPE801016CC3,Comercial,Auxiliar,2011-07-18T11:45:19.596Z,2014-08-23T00:28:24.002Z,MX,PRV,PRIVADO,OTRO,Química y petroquímica,TOEA800619HSNRPL07,,,,,,,1131
SIN_CAMBIOS,,,,,2001-05-20T20:04:05.998Z,2006-10-06T19:48:03.213Z,MX,PUB,Público,,,TOEC760221MVZRPL03,MUNICIPAL_ALCALDIA,LEGISLATIVO,"SECRETARIA DE DESARROLLO AGRARIO, TERRITORIAL Y URBANO",Unidad de Concesiones y Servicios,Jefe de Departamento,Auxiliar,1964
SIN_CAMBIOS,Alfa,ALFA761125CC3,Recursos Humanos,Repartidor,2007-08-25T16:52:48.698Z,2010-09-21T13:17:38.710Z,MX,PRV,PRIVADO,OTRO,Holding,TOEC760221MVZRPL03,,,,,,,1122
SIN_CAMBIOS,Industrias Bachoco,INDU801014CX2,Ventas,Repartidor,2011-09-14T04:31:17.203Z,2014-11-17T15:39:38.945Z,MX,PRV,PRIVADO,OTRO,Alimentos,TOEC760221MVZRPL03,,,,,,,1160
SIN_CAMBIOS,Grupo Aeroméxico,GRUP861025CX2,Comercial,Administrador central,2002-04-25T01:37:22.550Z,2006-11-27T09:08:44.351Z,MX,PRV,PRIVADO,OTRO,Aerolíneas,TOEJ810312MVZLPS03,,,,,,,1677
SIN_CAMBIOS,AT&T México,AT&T881013AB2,Gerencia,Director de área,2007-06-28T10:44:28.890Z,2010-05-17T01:42:41.142Z,MX,PRV,PRIVADO,OTRO,Telecomunicaciones,TOEJ810312MVZLPS03,,,,,,,1053
SIN_CAMBIOS,Americas Mining Corporation,AMER811118AC1,Ventas,Director de área,2011-04-05T23:38:01.091Z,2014-10-30T04:26:11.227Z,MX,PRV,PRIVADO,OTRO,Minería,TOEJ810312MVZLPS03,,,,,,,1303
SIN_CAMBIOS,,,,,2000-03-26T23:46:03.037Z,2006-09-30T16:49:00.134Z,MX,PUB,Público,,,TOFS841101MSNVNF07,MUNICIPAL_ALCALDIA,JUDICIAL,AGROASEMEX S.A.,Unidad de Concesiones y Servicios,Director de Area,Seguimiento,2378
SIN_CAMBIOS,GNP,GNP741023AC1,Comercial,Gerente,2007-08-24T22:34:48.015Z,2010-10-30T22:30:07.624Z,MX,PRV,PRIVADO,OTRO,Seguros y fianzas,TOFS841101MSNVNF07,,,,,,,1162
SIN_CAMBIOS,Walmart de México,WALM751120AC1,Financiera,Director de área,2011-03-07T15:37:46.313Z,2014-09-16T07:49:41.397Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,TOFS841101MSNVNF07,,,,,,,1288
SIN_CAMBIOS,,,,,2000-11-14T05:22:25.293Z,2006-09-15T20:21:47.562Z,MX,PUB,Público,,,TOGP850207HPUVRT08,MUNICIPAL_ALCALDIA,ORGANO_AUTONOMO,COMISION NACIONAL DE CULTURA FISICA Y DEPORTE,Unidad de Concesiones y Servicios,Subdirector de Area,Coordinar,2131
SIN_CAMBIOS,Grupo Carso,GRUP781117CC3,Gerencia,Administrador de proyectos,2007-06-09T17:19:20.798Z,2010-04-05T12:01:43.948Z,MX,PRV,PRIVADO,OTRO,Holding,TOGP850207HPUVRT08,,,,,,,1030
SIN_CAMBIOS,FEMSA División Salud,FEMS851020CX2,Ventas,Gerente,2011-07-29T22:12:27.399Z,2014-11-21T07:10:05.992Z,MX,PRV,PRIVADO,OTRO,Comercio de medicamentos,TOGP850207HPUVRT08,,,,,,,1210
SIN_CAMBIOS,,,,,2000-02-22T06:40:38.706Z,2006-09-11T23:05:40.378Z,MX,PUB,Público,,,TOHC731011MSNRDR06,MUNICIPAL_ALCALDIA,ORGANO_AUTONOMO,SECRETARIADO EJECUTIVO DEL SISTEMA NACIONAL ANTICORRUPCIÓN,Unidad de Concesiones y Servicios,Administrador,Coordinar,2393
SIN_CAMBIOS,Grupo Desc,GRUP731112AC1,Ventas,Administrador de proyectos,2007-06-10T12:55:05.252Z,2010-05-16T04:22:03.864Z,MX,PRV,PRIVADO,OTRO,Holding,TOHC731011MSNRDR06,,,,,,,1070
SIN_CAMBIOS,The Home Depot México,THE 861013AB2,Gerencia,Administrador de proyectos,2011-04-25T02:38:16.572Z,2014-09-17T14:08:46.626Z,MX,PRV,PRIVADO,OTRO,Comercio especializado,TOHC731011MSNRDR06,,,,,,,1241
SIN_CAMBIOS,,,,,2002-08-07T06:10:46.211Z,2006-07-16T01:44:27.696Z,MX,PUB,Público,,,TOJM780908HAGLSR01,FEDERAL,LEGISLATIVO,SERVICIO NACIONAL DE SANIDAD INOCUIDAD Y CALIDAD AGROALIMENTARIA,Unidad de Concesiones y Servicios,Analista,Auxiliar,1438
SIN_CAMBIOS,Toyota Motor Sales de México,TOYO811118CX2,Operativa,Capturista de datos,2007-09-12T04:19:26.299Z,2010-02-08T21:42:49.499Z,MX,PRV,PRIVADO,OTRO,Armadora,TOJM780908HAGLSR01,,,,,,,880
SIN_CAMBIOS,FEMSA Combustibles,FEMS781022CX2,Financiera,Auxiliar,2011-09-05T17:13:26.527Z,2014-11-02T06:15:28.892Z,MX,PRV,PRIVADO,OTRO,Petróleo y gas,TOJM780908HAGLSR01,,,,,,,1153
SIN_CAMBIOS,Grupo Financiero Inbursa,GRUP851120AB2,Ventas,Auxiliar,2000-09-22T01:00:16.139Z,2006-10-19T06:21:28.105Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TOLC820809HPURCR04,,,,,,,2218
SIN_CAMBIOS,Corporativo Fragua,CORP891113CX2,Operativa,Auxiliar,2007-11-15T12:01:49.534Z,2010-01-30T02:18:44.824Z,MX,PRV,PRIVADO,OTRO,Comercio de medicamentos,TOLC820809HPURCR04,,,,,,,806
SIN_CAMBIOS,Arca Continental,ARCA871023AC1,Operativa,Auxiliar,2011-01-22T13:06:29.095Z,2014-08-25T18:57:57.920Z,MX,PRV,PRIVADO,OTRO,Bebidas y cervezas,TOLC820809HPURCR04,,,,,,,1311
SIN_CAMBIOS,FEMSA Combustibles,FEMS851120CC3,Ventas,Administrador de proyectos,2002-06-13T19:29:10.800Z,2006-06-11T15:21:26.642Z,MX,PRV,PRIVADO,OTRO,Petróleo y gas,TOMA730501HDFRÑ 07,,,,,,,1458
SIN_CAMBIOS,Magna International México,MAGN731125AC1,Gerencia,Administrador central,2007-06-23T21:47:06.332Z,2010-05-21T02:25:11.629Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TOMA730501HDFRÑ 07,,,,,,,1062
SIN_CAMBIOS,Nestlé México,NEST711015CC3,Ventas,Administrador de proyectos,2011-04-13T12:34:02.951Z,2014-10-16T07:37:43.405Z,MX,PRV,PRIVADO,OTRO,Alimentos,TOMA730501HDFRÑ 07,,,,,,,1281
SIN_CAMBIOS,,,,,2000-02-17T11:05:46.241Z,2006-09-29T04:01:11.451Z,MX,PUB,Público,,,TOMG781123MDFLNB02,MUNICIPAL_ALCALDIA,JUDICIAL,BANCO NACIONAL DE OBRAS Y SERVICIOS PUBLICOS S.N.C.,Unidad de Concesiones y Servicios,Gobernador/a del Estado,Administrar,2415
SIN_CAMBIOS,Aeropuertos y Servicios Auxiliares,AERO871115AC1,Gerencia,Gerente Regional,2007-09-28T14:13:54.677Z,2010-09-14T20:37:30.677Z,MX,PRV,PRIVADO,OTRO,Servicios aeroportuarios,TOMG781123MDFLNB02,,,,,,,1082
SIN_CAMBIOS,Grupo Carso,GRUP731117AB2,Dirección,Gerente Regional,2011-02-18T20:05:30.460Z,2014-08-14T21:44:25.277Z,MX,PRV,PRIVADO,OTRO,Holding,TOMG781123MDFLNB02,,,,,,,1273
SIN_CAMBIOS,,,,,2001-08-05T18:36:57.010Z,2006-08-18T07:41:36.287Z,MX,PUB,Público,,,TOMR711102MPURRM04,MUNICIPAL_ALCALDIA,ORGANO_AUTONOMO,NOTIMEX S.A. DE C.V.,Unidad de Concesiones y Servicios,Titular de Unidad,Coordinar,1838
SIN_CAMBIOS,The Home Depot México,THE 781020CX2,Dirección,Administrador,2007-09-27T03:30:24.675Z,2010-11-22T01:19:15.675Z,MX,PRV,PRIVADO,OTRO,Comercio especializado,TOMR711102MPURRM04,,,,,,,1151
SIN_CAMBIOS,Grupo Villacero,GRUP731025CX2,Gerencia,Administrador,2011-05-03T06:26:11.030Z,2014-09-26T16:32:07.004Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,TOMR711102MPURRM04,,,,,,,1242
SIN_CAMBIOS,,,,,2000-07-15T05:46:52.083Z,2006-09-29T04:26:50.039Z,MX,PUB,Público,,,TOMV830418HVZRRC02,FEDERAL,LEGISLATIVO,SECRETARÍA DE CULTURA,Unidad de Concesiones y Servicios,Analista,Auxiliar,2266
SIN_CAMBIOS,Grupo Financiero Inbursa,GRUP851125CC3,Recursos Humanos,Repartidor,2007-07-15T17:11:26.787Z,2010-03-05T02:52:18.218Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TOMV830418HVZRRC02,,,,,,,963
SIN_CAMBIOS,Grupo Elektra,GRUP741127CC3,Financiera,Repartidor,2011-10-14T13:17:59.872Z,2014-08-11T12:57:11.638Z,MX,PRV,PRIVADO,OTRO,Holding,TOMV830418HVZRRC02,,,,,,,1031
SIN_CAMBIOS,,,,,2000-09-13T03:23:42.499Z,2006-11-05T03:44:29.415Z,MX,PUB,Público,,,TONJ781121MVZLJS08,ESTATAL,JUDICIAL,COMISION NACIONAL PARA EL DESARROLLO DE LOS PUEBLOS INDIGENAS,Unidad de Concesiones y Servicios,Secretario/a de Estado A,Coordinar,2244
SIN_CAMBIOS,LG Electronics México,LG E791123CX2,Financiera,Gerente,2007-06-15T15:30:21.553Z,2010-11-10T01:39:30.193Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,TONJ781121MVZLJS08,,,,,,,1243
SIN_CAMBIOS,Vitro,VITR871018CC3,Financiera,Administrador,2011-04-25T09:44:00.767Z,2014-11-22T21:31:10.458Z,MX,PRV,PRIVADO,OTRO,Vidrio y envases,TONJ781121MVZLJS08,,,,,,,1307
SIN_CAMBIOS,,,,,2002-07-03T05:15:12.507Z,2006-11-08T00:58:25.836Z,MX,PUB,Público,,,TONM850127MPURGR02,MUNICIPAL_ALCALDIA,ORGANO_AUTONOMO,INSTITUTO NACIONAL DE DESARROLLO SOCIAL,Unidad de Concesiones y Servicios,Jefe de Departamento,Auxiliar,1588
SIN_CAMBIOS,General Motors de México,GENE721127AC1,Recursos Humanos,Repartidor,2007-10-21T04:15:38.726Z,2010-04-11T09:39:11.663Z,MX,PRV,PRIVADO,OTRO,Armadora,TONM850127MPURGR02,,,,,,,903
SIN_CAMBIOS,Fresnillo PLC,FRES811118AB2,Comercial,Agente de ventas,2011-06-01T06:12:14.327Z,2014-08-23T09:06:34.429Z,MX,PRV,PRIVADO,OTRO,Minería,TONM850127MPURGR02,,,,,,,1179
SIN_CAMBIOS,,,,,2000-11-26T21:15:37.223Z,2006-06-14T06:09:13.434Z,MX,PUB,Público,,,TOOJ790924MAGLMM04,ESTATAL,JUDICIAL,FONDO NACIONAL PARA EL FOMENTO DE LAS ARTESANIAS,Unidad de Concesiones y Servicios,Subadministrador,Administracion de proyectos,2025
SIN_CAMBIOS,Mexichem,MEXI801114AC1,Financiera,Director de área,2007-11-18T15:44:26.217Z,2010-07-16T01:41:56.906Z,MX,PRV,PRIVADO,OTRO,Química y petroquímica,TOOJ790924MAGLMM04,,,,,,,970
SIN_CAMBIOS,Organización Soriana,ORGA801026AC1,Financiera,Administrador de proyectos,2011-01-27T21:56:10.478Z,2014-11-29T20:02:11.909Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,TOOJ790924MAGLMM04,,,,,,,1401
SIN_CAMBIOS,Gruma,GRUM821113CX2,Operativa,Agente de ventas,2001-09-18T02:17:11.060Z,2006-10-28T23:25:29.176Z,MX,PRV,PRIVADO,OTRO,Alimentos,TOOM891008MAGRVR01,,,,,,,1866
SIN_CAMBIOS,Grupo Financiero BBVA Bancomer,GRUP871021AC1,Financiera,Repartidor,2007-06-06T17:24:38.070Z,2010-03-01T18:44:23.353Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,TOOM891008MAGRVR01,,,,,,,999
SIN_CAMBIOS,Valeo México,VALE871027CX2,Logística,Agente de ventas,2011-03-26T13:18:21.650Z,2014-10-31T22:26:18.461Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TOOM891008MAGRVR01,,,,,,,1315
SIN_CAMBIOS,,,,,2002-07-20T02:56:14.803Z,2006-11-15T22:33:12.178Z,MX,PUB,Público,,,TOPI821125MAGRLR04,FEDERAL,EJECUTIVO,"INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGICA, A.C.",Unidad de Concesiones y Servicios,Subadministrador,Seguimiento,1579
SIN_CAMBIOS,Samsung México,SAMS731020AC1,Gerencia,Administrador,2007-08-12T16:16:36.810Z,2010-03-31T18:55:37.709Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,TOPI821125MAGRLR04,,,,,,,962
SIN_CAMBIOS,Kaluz,KALU881014CX2,Gerencia,Director de área,2011-10-19T21:42:33.373Z,2014-10-01T17:05:56.093Z,MX,PRV,PRIVADO,OTRO,Holding,TOPI821125MAGRLR04,,,,,,,1077
SIN_CAMBIOS,Fresnillo PLC,FRES801122CX2,Ventas,Director de área,2001-02-01T23:39:19.299Z,2006-06-20T00:03:33.498Z,MX,PRV,PRIVADO,OTRO,Minería,TOTI840422MVZLRN03,,,,,,,1964
SIN_CAMBIOS,El Puerto de Liverpool,EL P831010CC3,Dirección,Administrador,2007-10-25T21:44:44.084Z,2010-01-11T05:42:09.743Z,MX,PRV,PRIVADO,OTRO,Comercio departamental,TOTI840422MVZLRN03,,,,,,,808
SIN_CAMBIOS,Valeo México,VALE851017AC1,Dirección,Director de área,2011-05-20T05:35:00.889Z,2014-10-24T15:47:46.015Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TOTI840422MVZLRN03,,,,,,,1253
SIN_CAMBIOS,,,,,2000-08-13T16:08:35.397Z,2006-07-12T10:26:47.360Z,MX,PUB,Público,,,TOVP800214MAGRNL01,ESTATAL,ORGANO_AUTONOMO,CENTRO DE ESTUDIOS SUPERIORES EN TURISMO,Unidad de Concesiones y Servicios,Analista,Auxiliar,2158
SIN_CAMBIOS,Valeo México,VALE731117CX2,Comercial,Auxiliar,2007-07-02T02:24:42.217Z,2010-05-08T21:35:53.214Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,TOVP800214MAGRNL01,,,,,,,1041
SIN_CAMBIOS,Samsung México,SAMS721010CX2,Operativa,Agente de ventas,2011-03-04T13:55:51.543Z,2014-09-10T01:38:26.303Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,TOVP800214MAGRNL01,,,,,,,1285
SIN_CAMBIOS,,,,,2002-06-27T17:58:49.929Z,2006-09-17T22:45:56.737Z,MX,PUB,Público,,,TOZM880004MSNLPG04,MUNICIPAL_ALCALDIA,JUDICIAL,"FONATUR PRESTADORA DE SERVICIOS, S.A. DE C.V.",Unidad de Concesiones y Servicios,Administrador,Seguimiento,1543
