tipoOperacion,titular,numeroCuentaContrato,porcentajeIncrementoDecremento,tipoInversion.clave,tipoInversion.valor,subTipoInversion.clave,subTipoInversion.valor,localizacionInversion.pais,localizacionInversion.institucionRazonSocial,localizacionInversion.rfc,saldoFechaConclusion.valor,saldoFechaConclusion.moneda,curp_funcionario,subTipoInversion.tipoInversion
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",46131456,-6%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Gamboa - Regalado,74f33f91-64b3-4587-85e4-8b6820f12deb,41698530.0,MXN,SAGB850903HPUNNL03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",57915693,-14%,VBUR,VALORES BURSÁTILES,CRIP,CRIPTOMONEDAS,MX,Magaña S.L.,568174e5-fff5-47aa-a7a3-2d3edb0fc433,28148709.0,MXN,SAGB850903HPUNNL03,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",65479972,7%,POMM,POSESIÓN DE MONEDAS Y/O METALES,CEJE,CUENTA EJE,MX,"Holguín, Alaniz and Salazar",fd08ca75-e1a5-465c-bed0-e270bf339653,54195911.0,MXN,SAGB850903HPUNNL03,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",02389362,-2%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Velasco S.L.,89d56f45-0aba-489b-8fbb-6d866c8c488a,45185050.0,MXN,SAGD740026MAGNDL04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",20397761,13%,VBUR,VALORES BURSÁTILES,AFOR,AFORES,MX,"Beltrán, Rincón and Tapia",5331dac2-c1da-42ef-8767-164e6bed278e,23904874.0,MXN,SAGD740026MAGNDL04,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",83911130,13%,FINV,FONDOS DE INVERSIÓN,AFOR,AFORES,MX,Robles e Hijos,b5d80ed2-6621-419e-abe3-3077997d7505,28061354.0,MXN,SAGD740026MAGNDL04,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",18173179,8%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Lara e Hijos,4fefe4b4-f42c-42aa-9a28-5a6083919ae9,4302749.0,MXN,SAGD750215MDFLRN09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",93336359,1%,AFOT,AFORES Y OTROS,SOIN,SOCIEDADES DE INVERSIÓN,MX,Yebra Hermanos,53466899-722d-4649-8247-b2cdac394015,2533156.0,MXN,SAGD750215MDFLRN09,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",22913534,-7%,FINV,FONDOS DE INVERSIÓN,CRIP,CRIPTOMONEDAS,MX,"Dávila, Oquendo and Parra",669ca628-add1-426d-a6b8-b380cc3dc5f2,5575906.0,MXN,SAGD750215MDFLRN09,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",68354659,-9%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Urbina S.L.,1c9e1371-c811-4f05-a78a-009a83f60e06,465285.0,MXN,SAGJ850924HDFNVS01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",38471587,5%,SEGR,SEGUROS,SEGV,SEGURO DE VIDA,MX,"Tapia, Rosario and Madrigal",8c108780-73a9-4397-a504-6d9ffb5abcba,143833.0,MXN,SAGJ850924HDFNVS01,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",83208381,19%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Gallardo, Rael and Xairo Belmonte",b687dc9a-4286-414f-8225-f514177c01db,179857.0,MXN,SAGR750404MAGLDN01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",56898867,-12%,POMM,POSESIÓN DE MONEDAS Y/O METALES,MONN,MONEDA NACIONAL,MX,Iglesias Hermanos,ce4e988e-a6c3-429e-977c-d4a06301af0a,405324.0,MXN,SAGR750404MAGLDN01,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",05290982,-7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Chávez - Regalado,6d5af14a-8dcd-4f1e-8520-6ddd46c65d61,23432600.0,MXN,SAGV830227MAGVLC02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",22374006,3%,BANC,BANCARIA,MONN,MONEDA NACIONAL,MX,Terrazas - Urrutia,6363c306-0bc5-4123-aa8a-f916c7538556,8289141.0,MXN,SAGV830227MAGVLC02,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",31430083,-5%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,MONN,MONEDA NACIONAL,MX,"Delacrúz, Chavarría and Arevalo",ba86defe-a39f-4843-bb03-7bc39b2318c3,16528564.0,MXN,SAGV830227MAGVLC02,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",40504103,-23%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Saldaña - Luevano,49a8f678-7014-4501-b049-9e7f1a0f2c6f,6253.0,MXN,SAHS760911HVZCRN02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",60253173,18%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Coronado Hermanos,9b82bb7e-c1fa-45ab-a5ed-df061807bb14,26616.0,MXN,SAIF750202MSNNLR02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",98358393,8%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Beltrán, Estévez and Pulido",5da1522d-8210-445d-a42f-dc917d5f70f0,19572864.0,MXN,SAIG850626MVZNRR04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",03488608,12%,FINV,FONDOS DE INVERSIÓN,SOIN,SOCIEDADES DE INVERSIÓN,MX,Sisneros Hermanos,eade0266-10c3-4ba5-9a89-57010153a236,25793800.0,MXN,SAIG850626MVZNRR04,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",32824827,6%,POMM,POSESIÓN DE MONEDAS Y/O METALES,IFEX,INVERSIONES FINANCIERAS EN EL EXTRANJERO,MX,Armijo - Rico,11d6d5f2-e148-4879-b562-9dd8f244b139,26379836.0,MXN,SAIG850626MVZNRR04,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",68474446,20%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Ortega, Saucedo and Armas",52981634-931b-4e5d-81e2-922e1a4b1c8d,543394.0,MXN,SAJI870801HPURSS04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",10559697,-20%,BANC,BANCARIA,CMAS,CUENTA MAESTRA,MX,"Ruiz, Zepeda and Urbina",39532a20-90bb-4dad-823f-cac4517a110b,423858.0,MXN,SAJI870801HPURSS04,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",66210043,8%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Jaime, Burgos and Yago",109663d5-e4e8-4355-8a36-e2a5a6c1addc,8830462.0,MXN,SAKA811106MSNLNundefined03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",04026410,5%,BANC,BANCARIA,ADER,ACCIONES Y DERIVADOS,MX,"Cazares, Gallegos and Chapa",a108d53e-b1b8-40f7-ac9c-b72cf234ee8c,35950548.0,MXN,SAKA811106MSNLNundefined03,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",74771850,11%,SEGR,SEGUROS,SEGI,SEGURO DE INVERSIÓN,MX,Gallardo S.L.,0f855c80-36c5-483c-8afc-8336fa298d12,13279200.0,MXN,SAKA811106MSNLNundefined03,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",94836850,-10%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Barreto, Delarosa and Meza",4059c2a6-373f-48d6-b12b-b5b2d0e0e05c,27350906.0,MXN,SAKA820812MDFNZN05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",34308796,11%,VBUR,VALORES BURSÁTILES,DIVS,DIVISAS,MX,Armenta e Hijos,32129621-64c0-4d1c-b3cd-4048c5421a33,21502941.0,MXN,SAKA820812MDFNZN05,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",69325314,-11%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,BGUB,BONOS GUBERNAMENTALES,MX,Luevano S.L.,4287bfaa-f9bb-4ee8-a5c5-f5c90e1178d8,14976952.0,MXN,SAKA820812MDFNZN05,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",53420928,18%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Chavarría S.A.,ce441b74-1f2b-480b-9466-de8319ad11a3,12331.0,MXN,SAKC820226MDFNNL07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",05863985,-7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Serrano Hermanos,76120433-c1a5-4522-9f53-b63ca5cdc131,7301553.0,MXN,SAKE820220HPUNNL05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",35168547,-4%,POMM,POSESIÓN DE MONEDAS Y/O METALES,ONZT,ONZAS TROY,MX,"Lozada, Hurtado and Valentín",10519364-73b8-4159-b2e6-0476667f2cc3,45270337.0,MXN,SAKE820220HPUNNL05,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",15220505,-7%,AFOT,AFORES Y OTROS,CSAH,CAJAS DE AHORRO,MX,Águilar - Juárez,d76cc610-9fc9-4555-a544-9839b6a89f32,13145656.0,MXN,SAKE820220HPUNNL05,ORPM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",82111442,-14%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Jaramillo e Hijos,888222ef-e4db-47f9-9076-469e41685838,19853.0,MXN,SAKJ710409HDFLNR07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",54745839,-5%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Molina - Viera,4e416181-f2d3-4476-b890-012bee1637b5,25981.0,MXN,SAKJ800008HAGNYS04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",36091553,-22%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Gracia e Hijos,3b152952-a7c4-44be-802f-a1121fc43403,6637.0,MXN,SAKJ850311HAGLML02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",47028076,5%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Olmos - Longoria,2ca618ff-f373-43c4-82d6-19274d12586d,25067.0,MXN,SAKM710305HDFCRR04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",99981266,-17%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Lara, Castillo and Yáñez",0734d606-99e5-411d-9d44-bd7792309aa9,457093.0,MXN,SAKN741014MAGVRT07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",93457443,-9%,BANC,BANCARIA,SEGI,SEGURO DE INVERSIÓN,MX,Sedillo - Gollum,e1c15672-fae9-48ab-bbcf-87cb625c08ba,181822.0,MXN,SAKN741014MAGVRT07,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",05235988,-5%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Pulido, Krauel natera and Xacon",e6ec99da-b822-4226-af4f-6a32927b60bf,25558.0,MXN,SAKO820711MAGNDT08,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",00453033,17%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Alarcón - Pérez,6320fd6f-be29-41ee-8162-fd6b1e70d030,470786.0,MXN,SAKR730716MDFCPL09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",96180357,12%,BANC,BANCARIA,PFTE,PRÉSTAMOS A FAVOR DE UN TERCERO,MX,"Olivárez, Saucedo and Herrera",cfb6cb27-c9b4-43b6-8c71-07ce84c0c445,535292.0,MXN,SAKR730716MDFCPL09,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",07430722,6%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Benavides e Hijos,1267b498-4644-4b9b-a2e2-468b023c14a2,8474713.0,MXN,SAKY700322MPULDM08,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",81316283,-2%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,DPLA,DEPÓSITO A PLAZOS,MX,Rascón - Rincón,9f0df877-c594-418f-96c9-f35d175628b3,4529007.0,MXN,SAKY700322MPULDM08,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",78648595,-5%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,BGUB,BONOS GUBERNAMENTALES,MX,"Kyra, Raya and Koenig",28b83bb5-513c-4ffe-9621-2248489aac4c,31237394.0,MXN,SAKY700322MPULDM08,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",29075193,-17%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Uribe S.A.,530e5b8b-63bf-421d-94cb-2c945e6e2f6e,16585.0,MXN,SALM740907HDFLZR08,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",03015766,9%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Maestas e Hijos,2817fd0d-51bd-4bb3-8983-e19ed302d102,34593.0,MXN,SALR851127HSNNRM05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",95471968,-10%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Guzmán S.L.,2662f7cd-c11b-4c60-900e-d83114d4719d,368520.0,MXN,SAMA790217HAGLNN07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",59598299,-13%,POMM,POSESIÓN DE MONEDAS Y/O METALES,SEGV,SEGURO DE VIDA,MX,Sauceda - Córdova,1979f211-a133-446a-ad24-b470ada9cb76,341389.0,MXN,SAMA790217HAGLNN07,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",34040511,13%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Pacheco S.L.,7605a989-a10e-4614-8651-478991a61d64,18501.0,MXN,SAMA820204MDFLNL04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",36674965,-2%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Trejo, Botello and Pulido",0e54bcef-700c-48c0-b956-92db7f020c19,30739586.0,MXN,SAMB710820MDFLLR06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",18975658,-1%,VBUR,VALORES BURSÁTILES,CRIP,CRIPTOMONEDAS,MX,"Arriaga, Berríos and Trejo",e32f1388-9294-455b-a9ea-1d0f34e93607,23444868.0,MXN,SAMB710820MDFLLR06,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",21946664,-9%,VBUR,VALORES BURSÁTILES,PCOM,PAPEL COMERCIAL,MX,"Ortega, Pichardo and Maya",325f9bdc-e98b-44e9-9082-ebf84b1a259f,28600506.0,MXN,SAMB710820MDFLLR06,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",68097730,10%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Baeza - Cruz,c2ebecf3-847c-41f2-beb3-72b232eb745e,745599.0,MXN,SAME740312HAGRDR03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",39011815,-24%,FINV,FONDOS DE INVERSIÓN,MONN,MONEDA NACIONAL,MX,Uribe - Verduzco,4621e8d2-6a9d-447d-943a-5f438e247a4e,274895.0,MXN,SAME740312HAGRDR03,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",83278700,-14%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Collado - Guerra,621b7564-9a04-4ccc-9cff-d6f607fc13a5,156854.0,MXN,SAME750406HDFLNN03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",78417003,-23%,AFOT,AFORES Y OTROS,PCOM,PAPEL COMERCIAL,MX,Espino - Correa,edea49f4-c32b-4f12-9798-f329ef6239cb,409860.0,MXN,SAME750406HDFLNN03,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",38819422,10%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Holguín e Hijos,3f2d553f-0fe7-4855-80c8-dab5d6c4382d,20965265.0,MXN,SAME810414MAGLJR06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",94257139,9%,POMM,POSESIÓN DE MONEDAS Y/O METALES,CNOM,CUENTA DE NÓMINA,MX,Cornejo Hermanos,7a881a69-54fd-4f48-b4e8-72002d50b511,13496990.0,MXN,SAME810414MAGLJR06,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",28598330,5%,POMM,POSESIÓN DE MONEDAS Y/O METALES,BGUB,BONOS GUBERNAMENTALES,MX,Quiñónez e Hijos,1de92449-da33-4f10-ad28-6105e25cf0b3,31871507.0,MXN,SAME810414MAGLJR06,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",56289911,-6%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Karem, Palomino and Casanova",615fe2bf-967a-4003-bad3-333aaad253d7,8546.0,MXN,SAME870807MPULRT03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",13026268,1%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Kara - Mena,6c951fd1-d192-4185-8789-ed26089fc10d,32023806.0,MXN,SAMF760815HAGRSL09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",89892842,-3%,AFOT,AFORES Y OTROS,PCOM,PAPEL COMERCIAL,MX,Quintero de la cruz Hermanos,40e84f86-db81-49cd-87ba-3a0dd20bd7a2,17850563.0,MXN,SAMF760815HAGRSL09,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",10734628,2%,AFOT,AFORES Y OTROS,CENT,CENTENARIOS,MX,Menchaca S.A.,c3b76e5e-85b7-466c-9f7b-570b5b816492,19340563.0,MXN,SAMF760815HAGRSL09,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",08102700,11%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Otero - Coronado,ce1f87df-80d7-4aab-bb75-f8ecb995a0bb,22776.0,MXN,SAMG870802HVZCTN04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",41390730,-18%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Robles - Olivo,b8082e3b-6f73-47fb-8b36-7f2553aee924,355546.0,MXN,SAML850912MVZNNN07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",07200796,12%,BANC,BANCARIA,FIDE,FIDEICOMISOS,MX,Palacios S.L.,c33e3e67-6ad0-412b-9940-d5ae01774417,681027.0,MXN,SAML850912MVZNNN07,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",08103638,9%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Rivas - Abrego,8084bb33-f582-4f44-b576-b01cce7ed03e,371172.0,MXN,SAMM700926HAGLRT06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",46862104,13%,FINV,FONDOS DE INVERSIÓN,FIDE,FIDEICOMISOS,MX,Hernández e Hijos,fbda9d6e-2622-4c2b-b3b9-41fa5298f957,946387.0,MXN,SAMM700926HAGLRT06,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",08833696,-5%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Medrano, Melgar and Bernal",2a10fa2a-20a7-4c0b-985f-8437e07489d6,451373.0,MXN,SAMM740825HVZCRR09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",23631513,8%,FINV,FONDOS DE INVERSIÓN,CNOM,CUENTA DE NÓMINA,MX,Mateo - Vallejo,7f919269-498c-4f4f-aa30-c37974dbdb64,168062.0,MXN,SAMM740825HVZCRR09,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",80379646,-5%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Agosto S.L.,175e416b-f56d-4a1e-ae49-2d216b5696a8,23343.0,MXN,SAMM790608MAGNDN06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",11041522,11%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Bueno e Hijos,0e4ef342-653a-4954-a939-27b615510006,208577.0,MXN,SAMM810605HDFNTR07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",78858482,21%,VBUR,VALORES BURSÁTILES,CTES,CERTIFICADOS DE LA TESORERÍA,MX,Badillo Hermanos,07da8407-3968-4313-bfe7-05e4c6bc0a2f,471337.0,MXN,SAMM810605HDFNTR07,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",59798042,-13%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Karen - Valles,b085889b-e82b-4e48-921c-05575dfe4eb0,11321.0,MXN,SAMM830520MDFNDN04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",36533196,7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Naranjo - Maldonado,25e2af8c-3995-47a3-b261-fe402fb1f572,27525424.0,MXN,SAMM850507HPULRR03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",84908017,-8%,AFOT,AFORES Y OTROS,PCOM,PAPEL COMERCIAL,MX,Mata - Rodarte,0b9ab913-03d4-4f80-9d8b-34c44d47c33a,17699504.0,MXN,SAMM850507HPULRR03,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",50818446,14%,POMM,POSESIÓN DE MONEDAS Y/O METALES,CTES,CERTIFICADOS DE LA TESORERÍA,MX,Lozano S.A.,98185fce-ed79-4f28-a15e-370135b53779,59833711.0,MXN,SAMM850507HPULRR03,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",98020581,-6%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Alcala S.L.,cbd6c1a9-6d9b-4fb8-92ef-be9866d21c85,10953763.0,MXN,SAMP740202MVZNRL01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",91216507,7%,SEGR,SEGUROS,CNOM,CUENTA DE NÓMINA,MX,"Miramontes, Chavarría and Esquivel",a1a46c39-74c8-496f-b358-52b3f238b1be,32947222.0,MXN,SAMP740202MVZNRL01,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",07338126,-10%,BANC,BANCARIA,SOIN,SOCIEDADES DE INVERSIÓN,MX,Valenzuela S.L.,77d4b4ea-2c4c-4dc8-aa83-663b09790277,33256797.0,MXN,SAMP740202MVZNRL01,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",68138218,-16%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Haro, Colón and Medrano",bd1ab810-c4c9-4e13-91b2-c10bdae1d1dd,13020.0,MXN,SAMR731024MVZLNG04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",17159957,-9%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Almanza S.L.,53a5e9bc-b23c-45c3-b1d4-ceb2150ab719,233425.0,MXN,SAMS840024HAGNDN06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",23464275,15%,FINV,FONDOS DE INVERSIÓN,SEGI,SEGURO DE INVERSIÓN,MX,Morales Hermanos,969d4c90-2f72-4848-824e-a7d4d264087a,788349.0,MXN,SAMS840024HAGNDN06,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",88258764,-14%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Rubio - Armas,def09831-9e1f-4753-9dbe-60172e5b2d41,19362943.0,MXN,SAMX890007MDFLNM02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",27586321,8%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,CENT,CENTENARIOS,MX,Reyes - Girón,feaad2af-72c5-411a-bda4-e058c4c68817,54552232.0,MXN,SAMX890007MDFLNM02,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",53351987,-1%,VBUR,VALORES BURSÁTILES,SEGV,SEGURO DE VIDA,MX,Amador - Zúñiga,f8f68d1e-42f4-4b79-8370-db3a6135d894,39142194.0,MXN,SAMX890007MDFLNM02,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",58768061,17%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Krasnova Hermanos,7b21de81-f178-4d05-9c03-94ff015e1c37,29479.0,MXN,SANA730407MVZNÑX04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",92472385,7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Domínguez S.A.,27e5ff91-82ed-42ba-9a94-c93d5bd0740d,8682813.0,MXN,SANC740911MSNCGC05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",56263578,13%,SEGR,SEGUROS,ACCI,ACCIONES,MX,"Carranza, Benítez and Fonseca",f7f39185-5ca8-454b-819d-e74785d68ff7,25381168.0,MXN,SANC740911MSNCGC05,ORPM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",44363170,9%,FINV,FONDOS DE INVERSIÓN,CENT,CENTENARIOS,MX,"Lucero, Alarcón and Becerra",a96cf97a-d1e6-43b4-89e0-138176568323,27032504.0,MXN,SANC740911MSNCGC05,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",36157776,-6%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Franco e Hijos,08125737-5157-4949-91e5-0cf83df9c7d4,14491.0,MXN,SAND810014MAGCVN03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",06489109,7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Mesa S.A.,bf32170b-eebe-4b97-83e7-f77c002fca1f,751652.0,MXN,SAND880813MVZZRN08,
