curp,year,valor_vehiculos,valor_inmuebles,valor_inversiones,patrimonio_total
TÉVE840001MPULLT05,2015,198906.0,851356.0,0.0,1050262.0
TÉVE840001MPULLT05,2016,697417.0,851356.0,21966.0,1570739.0
TÉVE840001MPULLT05,2017,858397.0,851356.0,24382.0,1734135.0
TÉVE840001MPULLT05,2018,952063.0,851356.0,27551.0,1830970.0
TÉVE840001MPULLT05,2019,952063.0,851356.0,23142.0,1826561.0
TÉVE840001MPULLT05,2020,952063.0,851356.0,19670.0,1823089.0
TÉVE840001MPULLT05,2021,952063.0,851356.0,0.0,1803419.0
TÓGN720501MSNRVT09,2015,5249938.0,157896296.0,0.0,163146234.0
TÓGN720501MSNRVT09,2016,5787254.0,157896296.0,64554703.0,228238253.0
TÓGN720501MSNRVT09,2017,6297678.0,157896296.0,56842459.0,221036433.0
TÓGN720501MSNRVT09,2018,7016821.0,157896296.0,57207842.0,222120959.0
TÓGN720501MSNRVT09,2019,7016821.0,157896296.0,61059487.0,225972604.0
TÓGN720501MSNRVT09,2020,7619654.0,157896296.0,62480805.0,227996755.0
TÓGN720501MSNRVT09,2021,8298574.0,157896296.0,0.0,166194870.0
TÓHJ710009MPURRL03,2015,0.0,757049.0,0.0,757049.0
TÓHJ710009MPURRL03,2016,0.0,757049.0,20902.0,777951.0
TÓHJ710009MPURRL03,2017,0.0,757049.0,23201.0,780250.0
TÓHJ710009MPURRL03,2018,0.0,757049.0,19952.0,777001.0
TÓHJ710009MPURRL03,2019,0.0,757049.0,16759.0,773808.0
TÓHJ710009MPURRL03,2020,0.0,757049.0,14915.0,771964.0
TÓHJ710009MPURRL03,2021,0.0,757049.0,0.0,757049.0
TÓMR880426MAGRSC08,2015,0.0,0.0,0.0,0.0
TÓMR880426MAGRSC08,2016,0.0,0.0,26814.0,26814.0
TÓMR880426MAGRSC08,2017,0.0,0.0,30836.0,30836.0
TÓMR880426MAGRSC08,2018,0.0,0.0,36386.0,36386.0
TÓMR880426MAGRSC08,2019,0.0,0.0,40752.0,40752.0
TÓMR880426MAGRSC08,2020,0.0,0.0,48087.0,48087.0
TÓMR880426MAGRSC08,2021,0.0,0.0,0.0,0.0
TÓPS710403HAGRTL05,2015,5399820.0,257541635.0,0.0,262941455.0
TÓPS710403HAGRTL05,2016,5890561.0,257541635.0,90924999.0,354357195.0
TÓPS710403HAGRTL05,2017,6662363.0,257541635.0,88807827.0,353011825.0
TÓPS710403HAGRTL05,2018,7434791.0,257541635.0,79755192.0,344731618.0
TÓPS710403HAGRTL05,2019,7915484.0,257541635.0,82216409.0,347673528.0
TÓPS710403HAGRTL05,2020,7915484.0,257541635.0,77243212.0,342700331.0
TÓPS710403HAGRTL05,2021,7915484.0,257541635.0,0.0,265457119.0
TÓRE780317MDFRDL04,2015,4308094.0,255851064.0,0.0,260159158.0
TÓRE780317MDFRDL04,2016,5310422.0,255851064.0,92577936.0,353739422.0
TÓRE780317MDFRDL04,2017,5970704.0,255851064.0,89306044.0,351127812.0
TÓRE780317MDFRDL04,2018,6769426.0,255851064.0,85422235.0,348042725.0
TÓRE780317MDFRDL04,2019,6769426.0,255851064.0,81163889.0,343784379.0
TÓRE780317MDFRDL04,2020,7493774.0,255851064.0,86073246.0,349418084.0
TÓRE780317MDFRDL04,2021,8264841.0,255851064.0,0.0,264115905.0
TÓSA780604MDFRRL05,2015,2097545.0,84743298.0,0.0,86840843.0
TÓSA780604MDFRRL05,2016,2581370.0,84743298.0,115192315.0,202516983.0
TÓSA780604MDFRRL05,2017,3072218.0,84743298.0,126382654.0,214198170.0
TÓSA780604MDFRRL05,2018,3475286.0,84743298.0,136440660.0,224659244.0
TÓSA780604MDFRRL05,2019,3475286.0,84743298.0,133294592.0,221513176.0
TÓSA780604MDFRRL05,2020,3475286.0,84743298.0,142457020.0,230675604.0
TÓSA780604MDFRRL05,2021,4103316.0,84743298.0,0.0,88846614.0
TÓST800819MAGRLR03,2015,403581.0,7761181.0,0.0,8164762.0
TÓST800819MAGRLR03,2016,1195273.0,7761181.0,534940.0,9491394.0
TÓST800819MAGRLR03,2017,1645738.0,7761181.0,469170.0,9876089.0
TÓST800819MAGRLR03,2018,2025879.0,7761181.0,461940.0,10249000.0
TÓST800819MAGRLR03,2019,2025879.0,7761181.0,446849.0,10233909.0
TÓST800819MAGRLR03,2020,2490880.0,7761181.0,409671.0,10661732.0
TÓST800819MAGRLR03,2021,2490880.0,7761181.0,0.0,10252061.0
ULAC731027HPULLL04,2015,373061.0,5786601.0,0.0,6159662.0
ULAC731027HPULLL04,2016,1169798.0,5786601.0,686378.0,7642777.0
ULAC731027HPULLL04,2017,1169798.0,5786601.0,702807.0,7659206.0
ULAC731027HPULLL04,2018,1169798.0,5786601.0,805144.0,7761543.0
ULAC731027HPULLL04,2019,1505608.0,5786601.0,924462.0,8216671.0
ULAC731027HPULLL04,2020,1505608.0,5786601.0,1083411.0,8375620.0
ULAC731027HPULLL04,2021,1505608.0,5786601.0,0.0,7292209.0
ULAJ790213MPULNR05,2015,391622.0,8783056.0,0.0,9174678.0
ULAJ790213MPULNR05,2016,1136909.0,8783056.0,854603.0,10774568.0
ULAJ790213MPULNR05,2017,1503268.0,8783056.0,1034221.0,11320545.0
ULAJ790213MPULNR05,2018,1503268.0,8783056.0,1144262.0,11430586.0
ULAJ790213MPULNR05,2019,1503268.0,8783056.0,1127925.0,11414249.0
ULAJ790213MPULNR05,2020,1503268.0,8783056.0,1235459.0,11521783.0
ULAJ790213MPULNR05,2021,1963645.0,8783056.0,0.0,10746701.0
ULBA760621MDFLRC03,2015,486608.0,8102436.0,0.0,8589044.0
ULBA760621MDFLRC03,2016,1581340.0,8102436.0,819897.0,10503673.0
ULBA760621MDFLRC03,2017,1581340.0,8102436.0,893381.0,10577157.0
ULBA760621MDFLRC03,2018,1959282.0,8102436.0,949663.0,11011381.0
ULBA760621MDFLRC03,2019,2331641.0,8102436.0,774665.0,11208742.0
ULBA760621MDFLRC03,2020,2331641.0,8102436.0,832126.0,11266203.0
ULBA760621MDFLRC03,2021,2331641.0,8102436.0,0.0,10434077.0
ULBI820503MPULRR04,2015,2580749.0,167689398.0,0.0,170270147.0
ULBI820503MPULRR04,2016,3341461.0,167689398.0,61124497.0,232155356.0
ULBI820503MPULRR04,2017,3899305.0,167689398.0,62106333.0,233695036.0
ULBI820503MPULRR04,2018,4621970.0,167689398.0,68077291.0,240388659.0
ULBI820503MPULRR04,2019,4621970.0,167689398.0,70562148.0,242873516.0
ULBI820503MPULRR04,2020,5362989.0,167689398.0,72013721.0,245066108.0
ULBI820503MPULRR04,2021,5362989.0,167689398.0,0.0,173052387.0
ULMA830902MSNLGundefined09,2015,4213023.0,104384856.0,0.0,108597879.0
ULMA830902MSNLGundefined09,2016,4881062.0,104384856.0,98599197.0,207865115.0
ULMA830902MSNLGundefined09,2017,4881062.0,104384856.0,107059543.0,216325461.0
ULMA830902MSNLGundefined09,2018,5565923.0,104384856.0,104769881.0,214720660.0
ULMA830902MSNLGundefined09,2019,5565923.0,104384856.0,97790233.0,207741012.0
ULMA830902MSNLGundefined09,2020,5565923.0,104384856.0,96147596.0,206098375.0
ULMA830902MSNLGundefined09,2021,6262571.0,104384856.0,0.0,110647427.0
ULNE790919HAGLRT02,2015,338462.0,7693032.0,0.0,8031494.0
ULNE790919HAGLRT02,2016,874710.0,7693032.0,1131710.0,9699452.0
ULNE790919HAGLRT02,2017,1277246.0,7693032.0,1172189.0,10142467.0
ULNE790919HAGLRT02,2018,1767273.0,7693032.0,1036250.0,10496555.0
ULNE790919HAGLRT02,2019,1767273.0,7693032.0,1039346.0,10499651.0
ULNE790919HAGLRT02,2020,1767273.0,7693032.0,869577.0,10329882.0
ULNE790919HAGLRT02,2021,1767273.0,7693032.0,0.0,9460305.0
ULPB730303MDFLDN07,2015,2218323.0,106971468.0,0.0,109189791.0
ULPB730303MDFLDN07,2016,2729712.0,106971468.0,66723327.0,176424507.0
ULPB730303MDFLDN07,2017,2729712.0,106971468.0,65428272.0,175129452.0
ULPB730303MDFLDN07,2018,2729712.0,106971468.0,66670007.0,176371187.0
ULPB730303MDFLDN07,2019,3277990.0,106971468.0,63766526.0,174015984.0
ULPB730303MDFLDN07,2020,3277990.0,106971468.0,60791491.0,171040949.0
ULPB730303MDFLDN07,2021,3277990.0,106971468.0,0.0,110249458.0
ULPM740319HVZLRR01,2015,4452004.0,167061342.0,0.0,171513346.0
ULPM740319HVZLRR01,2016,4876355.0,167061342.0,75597076.0,247534773.0
ULPM740319HVZLRR01,2017,4876355.0,167061342.0,75967437.0,247905134.0
ULPM740319HVZLRR01,2018,4876355.0,167061342.0,76653427.0,248591124.0
ULPM740319HVZLRR01,2019,5427357.0,167061342.0,68028191.0,240516890.0
ULPM740319HVZLRR01,2020,6113470.0,167061342.0,64480491.0,237655303.0
ULPM740319HVZLRR01,2021,6113470.0,167061342.0,0.0,173174812.0
ULSM850927MPUBLT06,2015,409177.0,3326563.0,0.0,3735740.0
ULSM850927MPUBLT06,2016,409177.0,3326563.0,1080009.0,4815749.0
ULSM850927MPUBLT06,2017,409177.0,3326563.0,1024496.0,4760236.0
ULSM850927MPUBLT06,2018,409177.0,3326563.0,1119823.0,4855563.0
ULSM850927MPUBLT06,2019,409177.0,3326563.0,1276738.0,5012478.0
ULSM850927MPUBLT06,2020,1007765.0,3326563.0,1550406.0,5884734.0
ULSM850927MPUBLT06,2021,1007765.0,3326563.0,0.0,4334328.0
ULSM860323MAGBLL06,2015,3049311.0,269965516.0,0.0,273014827.0
ULSM860323MAGBLL06,2016,4372601.0,269965516.0,87219984.0,361558101.0
ULSM860323MAGBLL06,2017,4972393.0,269965516.0,85335042.0,360272951.0
ULSM860323MAGBLL06,2018,5424449.0,269965516.0,84385833.0,359775798.0
ULSM860323MAGBLL06,2019,6108797.0,269965516.0,89028782.0,365103095.0
ULSM860323MAGBLL06,2020,6108797.0,269965516.0,95849503.0,371923816.0
ULSM860323MAGBLL06,2021,6108797.0,269965516.0,0.0,276074313.0
ULSM890206MAGBTR01,2015,438243.0,3791042.0,0.0,4229285.0
ULSM890206MAGBTR01,2016,438243.0,3791042.0,860866.0,5090151.0
ULSM890206MAGBTR01,2017,438243.0,3791042.0,935993.0,5165278.0
ULSM890206MAGBTR01,2018,879253.0,3791042.0,1003257.0,5673552.0
ULSM890206MAGBTR01,2019,1472087.0,3791042.0,968248.0,6231377.0
ULSM890206MAGBTR01,2020,1894923.0,3791042.0,805462.0,6491427.0
ULSM890206MAGBTR01,2021,2342743.0,3791042.0,0.0,6133785.0
ULVM880013MPULNR03,2015,325367.0,0.0,0.0,325367.0
ULVM880013MPULNR03,2016,325367.0,0.0,25598.0,350965.0
ULVM880013MPULNR03,2017,325367.0,0.0,19966.0,345333.0
ULVM880013MPULNR03,2018,575834.0,0.0,21962.0,597796.0
ULVM880013MPULNR03,2019,575834.0,0.0,27232.0,603066.0
ULVM880013MPULNR03,2020,575834.0,0.0,23964.0,599798.0
ULVM880013MPULNR03,2021,732420.0,0.0,0.0,732420.0
ULZM800012MAGLÑR02,2015,425890.0,3829017.0,0.0,4254907.0
ULZM800012MAGLÑR02,2016,755550.0,3829017.0,1323058.0,5907625.0
ULZM800012MAGLÑR02,2017,1071441.0,3829017.0,1534462.0,6434920.0
ULZM800012MAGLÑR02,2018,1528777.0,3829017.0,1480967.0,6838761.0
ULZM800012MAGLÑR02,2019,1528777.0,3829017.0,1444455.0,6802249.0
ULZM800012MAGLÑR02,2020,1528777.0,3829017.0,1678150.0,7035944.0
ULZM800012MAGLÑR02,2021,1528777.0,3829017.0,0.0,5357794.0
ULÁJ820106MSNLLS04,2015,371302.0,3091811.0,0.0,3463113.0
ULÁJ820106MSNLLS04,2016,1207102.0,3091811.0,1027103.0,5326016.0
ULÁJ820106MSNLLS04,2017,1207102.0,3091811.0,1157801.0,5456714.0
ULÁJ820106MSNLLS04,2018,1704304.0,3091811.0,1127161.0,5923276.0
ULÁJ820106MSNLLS04,2019,2015688.0,3091811.0,1133306.0,6240805.0
ULÁJ820106MSNLLS04,2020,2611165.0,3091811.0,1162803.0,6865779.0
ULÁJ820106MSNLLS04,2021,2611165.0,3091811.0,0.0,5702976.0
URAC780611MAGÑYL04,2015,1427568.0,122250707.0,0.0,123678275.0
URAC780611MAGÑYL04,2016,2035678.0,122250707.0,84049646.0,208336031.0
URAC780611MAGÑYL04,2017,2035678.0,122250707.0,88913563.0,213199948.0
URAC780611MAGÑYL04,2018,2035678.0,122250707.0,77517101.0,201803486.0
URAC780611MAGÑYL04,2019,2035678.0,122250707.0,80221795.0,204508180.0
URAC780611MAGÑYL04,2020,2035678.0,122250707.0,86494188.0,210780573.0
URAC780611MAGÑYL04,2021,2035678.0,122250707.0,0.0,124286385.0
URAG870519MSNBCL09,2015,470162.0,9809425.0,0.0,10279587.0
URAG870519MSNBCL09,2016,805776.0,9809425.0,982576.0,11597777.0
URAG870519MSNBCL09,2017,805776.0,9809425.0,960920.0,11576121.0
URAG870519MSNBCL09,2018,805776.0,9809425.0,1175561.0,11790762.0
URAG870519MSNBCL09,2019,1337798.0,9809425.0,1200048.0,12347271.0
URAG870519MSNBCL09,2020,1337798.0,9809425.0,1170036.0,12317259.0
URAG870519MSNBCL09,2021,1821442.0,9809425.0,0.0,11630867.0
URAM710501HVZRYY02,2015,487349.0,8295906.0,0.0,8783255.0
URAM710501HVZRYY02,2016,487349.0,8295906.0,1734723.0,10517978.0
URAM710501HVZRYY02,2017,1011880.0,8295906.0,1495581.0,10803367.0
URAM710501HVZRYY02,2018,1575132.0,8295906.0,1635420.0,11506458.0
URAM710501HVZRYY02,2019,2044905.0,8295906.0,1953206.0,12294017.0
URAM710501HVZRYY02,2020,2403777.0,8295906.0,1616166.0,12315849.0
URAM710501HVZRYY02,2021,2403777.0,8295906.0,0.0,10699683.0
URAR880006MPURYS02,2015,146428.0,0.0,0.0,146428.0
URAR880006MPURYS02,2016,146428.0,0.0,25859.0,172287.0
URAR880006MPURYS02,2017,146428.0,0.0,22497.0,168925.0
URAR880006MPURYS02,2018,146428.0,0.0,21147.0,167575.0
URAR880006MPURYS02,2019,146428.0,0.0,16706.0,163134.0
URAR880006MPURYS02,2020,361579.0,0.0,19211.0,380790.0
URAR880006MPURYS02,2021,450554.0,0.0,0.0,450554.0
URBD760618MPUÑZG02,2015,1077836.0,233359596.0,0.0,234437432.0
URBD760618MPUÑZG02,2016,2277744.0,233359596.0,48057976.0,283695316.0
URBD760618MPUÑZG02,2017,2277744.0,233359596.0,52443429.0,288080769.0
URBD760618MPUÑZG02,2018,2845017.0,233359596.0,52282411.0,288487024.0
URBD760618MPUÑZG02,2019,2845017.0,233359596.0,53434218.0,289638831.0
URBD760618MPUÑZG02,2020,3410044.0,233359596.0,59403653.0,296173293.0
URBD760618MPUÑZG02,2021,4094878.0,233359596.0,0.0,237454474.0
URBF800511MPUÑRR04,2015,5582016.0,180174657.0,0.0,185756673.0
URBF800511MPUÑRR04,2016,6060363.0,180174657.0,91397959.0,277632979.0
URBF800511MPUÑRR04,2017,6060363.0,180174657.0,91419566.0,277654586.0
URBF800511MPUÑRR04,2018,6696803.0,180174657.0,92071409.0,278942869.0
URBF800511MPUÑRR04,2019,7347601.0,180174657.0,90053077.0,277575335.0
URBF800511MPUÑRR04,2020,7347601.0,180174657.0,97375592.0,284897850.0
URBF800511MPUÑRR04,2021,7783466.0,180174657.0,0.0,187958123.0
URCB750718HSNBNR05,2015,506942.0,5473917.0,0.0,5980859.0
URCB750718HSNBNR05,2016,924048.0,5473917.0,1087930.0,7485895.0
URCB750718HSNBNR05,2017,1437962.0,5473917.0,1096310.0,8008189.0
URCB750718HSNBNR05,2018,1437962.0,5473917.0,1221255.0,8133134.0
URCB750718HSNBNR05,2019,1437962.0,5473917.0,1140912.0,8052791.0
URCB750718HSNBNR05,2020,1437962.0,5473917.0,989605.0,7901484.0
URCB750718HSNBNR05,2021,1437962.0,5473917.0,0.0,6911879.0
URCG871103HDFBDS07,2015,0.0,796266.0,0.0,796266.0
URCG871103HDFBDS07,2016,0.0,796266.0,39295.0,835561.0
URCG871103HDFBDS07,2017,0.0,796266.0,47939.0,844205.0
URCG871103HDFBDS07,2018,0.0,796266.0,57047.0,853313.0
URCG871103HDFBDS07,2019,0.0,796266.0,70167.0,866433.0
URCG871103HDFBDS07,2020,0.0,796266.0,63150.0,859416.0
URCG871103HDFBDS07,2021,0.0,796266.0,0.0,796266.0
URCM710904MSNBHT04,2015,237483.0,0.0,0.0,237483.0
URCM710904MSNBHT04,2016,301335.0,0.0,21223.0,322558.0
URCM710904MSNBHT04,2017,301335.0,0.0,18039.0,319374.0
URCM710904MSNBHT04,2018,528639.0,0.0,15693.0,544332.0
URCM710904MSNBHT04,2019,747247.0,0.0,16791.0,764038.0
URCM710904MSNBHT04,2020,883428.0,0.0,15447.0,898875.0
URCM710904MSNBHT04,2021,883428.0,0.0,0.0,883428.0
URCR790801HVZSSL03,2015,0.0,0.0,0.0,0.0
URCR790801HVZSSL03,2016,0.0,0.0,11263.0,11263.0
URCR790801HVZSSL03,2017,0.0,0.0,9348.0,9348.0
URCR790801HVZSSL03,2018,0.0,0.0,11591.0,11591.0
URCR790801HVZSSL03,2019,0.0,0.0,10663.0,10663.0
URCR790801HVZSSL03,2020,0.0,0.0,12369.0,12369.0
URCR790801HVZSSL03,2021,0.0,0.0,0.0,0.0
URDJ801102HVZÑLL09,2015,2935538.0,248034615.0,0.0,250970153.0
URDJ801102HVZÑLL09,2016,2935538.0,248034615.0,102592558.0,353562711.0
URDJ801102HVZÑLL09,2017,3686169.0,248034615.0,92708152.0,344428936.0
URDJ801102HVZÑLL09,2018,4085321.0,248034615.0,98080636.0,350200572.0
URDJ801102HVZÑLL09,2019,4085321.0,248034615.0,104235568.0,356355504.0
URDJ801102HVZÑLL09,2020,4469443.0,248034615.0,114213230.0,366717288.0
URDJ801102HVZÑLL09,2021,4469443.0,248034615.0,0.0,252504058.0
URES861007MVZSPR01,2015,4197288.0,227015668.0,0.0,231212956.0
URES861007MVZSPR01,2016,4717499.0,227015668.0,96861464.0,328594631.0
URES861007MVZSPR01,2017,4717499.0,227015668.0,93486290.0,325219457.0
URES861007MVZSPR01,2018,5108881.0,227015668.0,86009080.0,318133629.0
URES861007MVZSPR01,2019,5108881.0,227015668.0,81525840.0,313650389.0
URES861007MVZSPR01,2020,5524744.0,227015668.0,82342802.0,314883214.0
URES861007MVZSPR01,2021,5524744.0,227015668.0,0.0,232540412.0
URFM861124MSNBNR09,2015,357816.0,1485660.0,0.0,1843476.0
URFM861124MSNBNR09,2016,357816.0,1485660.0,730623.0,2574099.0
URFM861124MSNBNR09,2017,874106.0,1485660.0,865186.0,3224952.0
URFM861124MSNBNR09,2018,1466080.0,1485660.0,798352.0,3750092.0
URFM861124MSNBNR09,2019,1874874.0,1485660.0,874230.0,4234764.0
URFM861124MSNBNR09,2020,1874874.0,1485660.0,875409.0,4235943.0
URFM861124MSNBNR09,2021,1874874.0,1485660.0,0.0,3360534.0
URFP720709MDFBNT09,2015,0.0,0.0,0.0,0.0
URFP720709MDFBNT09,2016,0.0,0.0,9922.0,9922.0
URFP720709MDFBNT09,2017,0.0,0.0,11013.0,11013.0
URFP720709MDFBNT09,2018,0.0,0.0,13215.0,13215.0
URFP720709MDFBNT09,2019,0.0,0.0,10439.0,10439.0
URFP720709MDFBNT09,2020,0.0,0.0,9186.0,9186.0
URFP720709MDFBNT09,2021,0.0,0.0,0.0,0.0
URGE820211MPUBZZ03,2015,466927.0,1529094.0,0.0,1996021.0
URGE820211MPUBZZ03,2016,992041.0,1529094.0,1055173.0,3576308.0
URGE820211MPUBZZ03,2017,992041.0,1529094.0,1284897.0,3806032.0
URGE820211MPUBZZ03,2018,992041.0,1529094.0,1295972.0,3817107.0
URGE820211MPUBZZ03,2019,1297490.0,1529094.0,1449263.0,4275847.0
URGE820211MPUBZZ03,2020,1611260.0,1529094.0,1504388.0,4644742.0
URGE820211MPUBZZ03,2021,2198782.0,1529094.0,0.0,3727876.0
URHE890203MPURRC03,2015,0.0,496374.0,0.0,496374.0
URHE890203MPURRC03,2016,0.0,496374.0,25102.0,521476.0
URHE890203MPURRC03,2017,0.0,496374.0,27863.0,524237.0
URHE890203MPURRC03,2018,0.0,496374.0,33714.0,530088.0
URHE890203MPURRC03,2019,0.0,496374.0,35736.0,532110.0
URHE890203MPURRC03,2020,0.0,496374.0,37880.0,534254.0
URHE890203MPURRC03,2021,0.0,496374.0,0.0,496374.0
URKJ820410HPURMM01,2015,4085940.0,218510448.0,0.0,222596388.0
URKJ820410HPURMM01,2016,4725474.0,218510448.0,90326332.0,313562254.0
URKJ820410HPURMM01,2017,5356544.0,218510448.0,99599022.0,323466014.0
URKJ820410HPURMM01,2018,5897664.0,218510448.0,98199916.0,322608028.0
URKJ820410HPURMM01,2019,6487482.0,218510448.0,92715479.0,317713409.0
URKJ820410HPURMM01,2020,6487482.0,218510448.0,92983892.0,317981822.0
URKJ820410HPURMM01,2021,7205482.0,218510448.0,0.0,225715930.0
URKR730105MAGRRC07,2015,37505.0,0.0,0.0,37505.0
URKR730105MAGRRC07,2016,37505.0,0.0,16745.0,54250.0
URKR730105MAGRRC07,2017,37505.0,0.0,13228.0,50733.0
URKR730105MAGRRC07,2018,37505.0,0.0,12302.0,49807.0
URKR730105MAGRRC07,2019,37505.0,0.0,14147.0,51652.0
URKR730105MAGRRC07,2020,345268.0,0.0,12732.0,358000.0
URKR730105MAGRRC07,2021,345268.0,0.0,0.0,345268.0
URKS770008MDFÑML07,2015,1426415.0,221075898.0,0.0,222502313.0
URKS770008MDFÑML07,2016,1882046.0,221075898.0,98262847.0,321220791.0
URKS770008MDFÑML07,2017,2421610.0,221075898.0,104869300.0,328366808.0
URKS770008MDFÑML07,2018,3204331.0,221075898.0,117611935.0,341892164.0
URKS770008MDFÑML07,2019,3896391.0,221075898.0,126456309.0,351428598.0
URKS770008MDFÑML07,2020,4669590.0,221075898.0,119033824.0,344779312.0
URKS770008MDFÑML07,2021,4669590.0,221075898.0,0.0,225745488.0
URLF780823MAGBNR08,2015,0.0,0.0,0.0,0.0
URLF780823MAGBNR08,2016,0.0,0.0,16801.0,16801.0
URLF780823MAGBNR08,2017,0.0,0.0,18649.0,18649.0
URLF780823MAGBNR08,2018,0.0,0.0,16597.0,16597.0
URLF780823MAGBNR08,2019,0.0,0.0,13941.0,13941.0
URLF780823MAGBNR08,2020,0.0,0.0,11152.0,11152.0
URLF780823MAGBNR08,2021,0.0,0.0,0.0,0.0
URLM830118MDFÑLR03,2015,543487.0,7039012.0,0.0,7582499.0
URLM830118MDFÑLR03,2016,543487.0,7039012.0,911769.0,8494268.0
URLM830118MDFÑLR03,2017,1098413.0,7039012.0,894413.0,9031838.0
URLM830118MDFÑLR03,2018,1556414.0,7039012.0,1009103.0,9604529.0
URLM830118MDFÑLR03,2019,1556414.0,7039012.0,1135075.0,9730501.0
URLM830118MDFÑLR03,2020,2036228.0,7039012.0,1279193.0,10354433.0
URLM830118MDFÑLR03,2021,2036228.0,7039012.0,0.0,9075240.0
URLX780419HSNÑZC02,2015,4248495.0,206815976.0,0.0,211064471.0
URLX780419HSNÑZC02,2016,4683108.0,206815976.0,38532509.0,250031593.0
URLX780419HSNÑZC02,2017,5350884.0,206815976.0,38716213.0,250883073.0
URLX780419HSNÑZC02,2018,5350884.0,206815976.0,39689961.0,251856821.0
URLX780419HSNÑZC02,2019,5928016.0,206815976.0,42220613.0,254964605.0
URLX780419HSNÑZC02,2020,5928016.0,206815976.0,46003982.0,258747974.0
URLX780419HSNÑZC02,2021,6486451.0,206815976.0,0.0,213302427.0
URMD700220HVZBRB01,2015,1496007.0,334827649.0,0.0,336323656.0
URMD700220HVZBRB01,2016,2717193.0,334827649.0,98077615.0,435622457.0
URMD700220HVZBRB01,2017,3483755.0,334827649.0,96265971.0,434577375.0
URMD700220HVZBRB01,2018,4269574.0,334827649.0,96291203.0,435388426.0
URMD700220HVZBRB01,2019,4269574.0,334827649.0,100142850.0,439240073.0
URMD700220HVZBRB01,2020,4960616.0,334827649.0,99236150.0,439024415.0
URMD700220HVZBRB01,2021,5544868.0,334827649.0,0.0,340372517.0
URMD710518MAGRSL03,2015,2859498.0,162466857.0,0.0,165326355.0
URMD710518MAGRSL03,2016,4033629.0,162466857.0,74387056.0,240887542.0
URMD710518MAGRSL03,2017,4033629.0,162466857.0,81740804.0,248241290.0
URMD710518MAGRSL03,2018,4033629.0,162466857.0,81508557.0,248009043.0
URMD710518MAGRSL03,2019,4033629.0,162466857.0,90041345.0,256541831.0
URMD710518MAGRSL03,2020,4683130.0,162466857.0,82854077.0,250004064.0
URMD710518MAGRSL03,2021,5341038.0,162466857.0,0.0,167807895.0
URMG800225HAGBNN02,2015,2971787.0,134394210.0,0.0,137365997.0
URMG800225HAGBNN02,2016,4172967.0,134394210.0,23652753.0,162219930.0
URMG800225HAGBNN02,2017,4172967.0,134394210.0,23164855.0,161732032.0
URMG800225HAGBNN02,2018,4172967.0,134394210.0,21521452.0,160088629.0
URMG800225HAGBNN02,2019,4172967.0,134394210.0,19570643.0,158137820.0
URMG800225HAGBNN02,2020,4172967.0,134394210.0,19964348.0,158531525.0
URMG800225HAGBNN02,2021,4172967.0,134394210.0,0.0,138567177.0
URMÁ770615HDFRJG01,2015,1234262.0,251853182.0,0.0,253087444.0
URMÁ770615HDFRJG01,2016,1684403.0,251853182.0,43265455.0,296803040.0
URMÁ770615HDFRJG01,2017,2296277.0,251853182.0,44970824.0,299120283.0
URMÁ770615HDFRJG01,2018,2296277.0,251853182.0,46602584.0,300752043.0
URMÁ770615HDFRJG01,2019,2774080.0,251853182.0,44932317.0,299559579.0
URMÁ770615HDFRJG01,2020,3476201.0,251853182.0,42275072.0,297604455.0
URMÁ770615HDFRJG01,2021,4138239.0,251853182.0,0.0,255991421.0
UROJ850615HAGÑTS01,2015,380121.0,8849676.0,0.0,9229797.0
UROJ850615HAGÑTS01,2016,1188339.0,8849676.0,1075921.0,11113936.0
UROJ850615HAGÑTS01,2017,1520798.0,8849676.0,1033621.0,11404095.0
UROJ850615HAGÑTS01,2018,1520798.0,8849676.0,1093688.0,11464162.0
UROJ850615HAGÑTS01,2019,1848698.0,8849676.0,1309918.0,12008292.0
UROJ850615HAGÑTS01,2020,2390256.0,8849676.0,1342477.0,12582409.0
UROJ850615HAGÑTS01,2021,2771848.0,8849676.0,0.0,11621524.0
UROS711027HVZBRL02,2015,3028802.0,313880717.0,0.0,316909519.0
UROS711027HVZBRL02,2016,3786441.0,313880717.0,42492570.0,360159728.0
UROS711027HVZBRL02,2017,3786441.0,313880717.0,38687709.0,356354867.0
UROS711027HVZBRL02,2018,3786441.0,313880717.0,35034788.0,352701946.0
UROS711027HVZBRL02,2019,4242830.0,313880717.0,34344566.0,352468113.0
UROS711027HVZBRL02,2020,4242830.0,313880717.0,32348866.0,350472413.0
UROS711027HVZBRL02,2021,4242830.0,313880717.0,0.0,318123547.0
URQE780602MSNSSL02,2015,477235.0,4215110.0,0.0,4692345.0
URQE780602MSNSSL02,2016,801404.0,4215110.0,770891.0,5787405.0
URQE780602MSNSSL02,2017,1330508.0,4215110.0,730095.0,6275713.0
URQE780602MSNSSL02,2018,1682208.0,4215110.0,882868.0,6780186.0
URQE780602MSNSSL02,2019,2060078.0,4215110.0,751965.0,7027153.0
URQE780602MSNSSL02,2020,2561857.0,4215110.0,729607.0,7506574.0
URQE780602MSNSSL02,2021,2561857.0,4215110.0,0.0,6776967.0
URRA710816HAGSL 04,2015,0.0,0.0,0.0,0.0
URRA710816HAGSL 04,2016,0.0,0.0,32241.0,32241.0
URRA710816HAGSL 04,2017,0.0,0.0,35465.0,35465.0
