tipoOperacion,carreraAreaConocimiento,status,documentoObtenido,fechaObtencion,nivel.clave,nivel.valor,institucionEducativa.nombre,institucionEducativa.ubicacion,curp,estatus
SIN_CAMBIOS,Licenciatura en Física,FINALIZADO,TITULO,2007-08-26T15:25:32.797Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,RUMJ790224MPULDS02,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CERTIFICADO,2013-05-18T22:54:23.677Z,ESP,ESPECIALIDAD,Universidad Nacional Autónoma de México,MX,RUMJ790224MPULDS02,
SIN_CAMBIOS,Licenciatura en Administración de Empresas,FINALIZADO,TITULO,2011-09-09T01:10:58.866Z,LIC,LICENCIATURA,Universidad ICEL,MX,RUMJ860602MSNBLN07,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2009-09-12T22:09:25.594Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Ecatepec,MX,RUMM770313HPUZTR03,
SIN_CAMBIOS,Licenciatura en Física,FINALIZADO,TITULO,2008-04-10T11:01:55.450Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,RUMM780610HDFZSR07,
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CONSTANCIA,2012-05-11T19:44:18.365Z,ESP,ESPECIALIDAD,Universidad Nacional Autónoma de México,MX,RUMM780610HDFZSR07,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2013-10-04T21:35:21.370Z,LIC,LICENCIATURA,Universidad Tecnológica de México,MX,RUMÁ740213MDFZRG02,
SIN_CAMBIOS,Ingeniería en Computación,FINALIZADO,TITULO,2007-08-10T19:29:42.537Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Coacalco,MX,RUOJ720618HDFLLN03,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CERTIFICADO,2013-10-03T17:06:16.893Z,MAE,MAESTRÍA,Instituto Politécnico Nacional,MX,RUOJ720618HDFLLN03,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2013-01-07T15:10:49.233Z,LIC,LICENCIATURA,Universidad Tecnológica de México,MX,RUOM730615MPUBRR09,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2007-11-17T08:17:13.809Z,LIC,LICENCIATURA,Universidad ICEL,MX,RUPF830712MSNBDL05,
SIN_CAMBIOS,Licenciatura en Administración de Empresas,FINALIZADO,TITULO,2007-05-19T23:23:49.580Z,LIC,LICENCIATURA,Universidad Humanitas,MX,RUPP860103HDFZRD09,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2002-05-10T23:19:22.207Z,LIC,LICENCIATURA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,RURS830221HAGBCL08,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2007-08-23T12:11:27.614Z,MAE,MAESTRÍA,"University of California, Berkeley",EX,RURS830221HAGBCL08,
SIN_CAMBIOS,Licenciatura en Administración de Empresas Turísticas,FINALIZADO,TITULO,2011-12-24T01:27:58.719Z,LIC,LICENCIATURA,Universidad ICEL,MX,RURS890312MDFZBL08,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2012-10-11T13:06:15.842Z,LIC,LICENCIATURA,Universidad Tecnológica de Xicotepec de Juárez,MX,RUTM790913HDFLLR08,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2000-10-10T19:47:50.050Z,LIC,LICENCIATURA,Universidad Nacional Autónoma de México,MX,RUUM700126HAGBBR02,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CONSTANCIA,2008-05-12T18:39:13.016Z,ESP,ESPECIALIDAD,Universidad Nacional Autónoma de México,MX,RUUM700126HAGBBR02,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2003-10-28T01:53:34.762Z,LIC,LICENCIATURA,"University of California, Berkeley",EX,RUVA710806MSNBLS02,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CONSTANCIA,2010-02-01T20:28:43.197Z,MAE,MAESTRÍA,"University of California, Berkeley",EX,RUVA710806MSNBLS02,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2012-11-05T02:17:41.799Z,ESP,ESPECIALIDAD,Instituto Tecnológico Autónomo de México,MX,RUVA710806MSNBLS02,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2000-03-04T14:20:59.288Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,RUVA861023MPUBZC01,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CERTIFICADO,2009-09-20T12:17:44.607Z,MAE,MAESTRÍA,Massachusetts Institute of Technology,EX,RUVA861023MPUBZC01,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2012-08-04T06:34:53.183Z,MAE,MAESTRÍA,Instituto Politécnico Nacional,MX,RUVA861023MPUBZC01,
SIN_CAMBIOS,Licenciatura en Matemáticas Aplicadas,FINALIZADO,TITULO,2007-11-05T10:26:55.070Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Ecatepec,MX,RUVS841113MAGLLL06,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CONSTANCIA,2014-08-23T13:57:22.439Z,ESP,ESPECIALIDAD,Benemerita Universidad Autónoma de México,MX,RUVS841113MAGLLL06,
SIN_CAMBIOS,Licenciatura en Administración de Empresas,FINALIZADO,TITULO,2011-09-04T11:56:51.813Z,LIC,LICENCIATURA,Universidad de Ecatepec,MX,RUZB820304HPUZMR07,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2008-09-26T20:46:56.503Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,RÍFE860903MPUSGN01,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2003-09-28T08:31:41.101Z,LIC,LICENCIATURA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,RÍLG700426HVZSVR02,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CERTIFICADO,2010-02-15T13:46:08.254Z,ESP,ESPECIALIDAD,"University of California, Berkeley",EX,RÍLG700426HVZSVR02,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CONSTANCIA,2013-09-20T21:50:50.668Z,MAE,MAESTRÍA,Universidad Panamericana,MX,RÍLG700426HVZSVR02,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2013-03-15T09:25:13.962Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,RÍON730324MPUSLT07,
SIN_CAMBIOS,Ingeniería Petrolera,FINALIZADO,TITULO,2008-11-26T12:30:58.695Z,LIC,LICENCIATURA,Universidad Autónoma Metropolitana,MX,RÍVJ890227HSNSLS09,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2012-07-08T21:19:34.615Z,MAE,MAESTRÍA,Universidad Nacional Autónoma de México,MX,RÍVJ890227HSNSLS09,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2007-04-02T17:53:18.094Z,LIC,LICENCIATURA,Universidad Tecnológica de México,MX,SAAA710214MSNLGR05,
SIN_CAMBIOS,Ingeniería en Comunicaciones y Electrónica,FINALIZADO,TITULO,2009-08-15T13:22:24.023Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,SAAC751112HVZVNR07,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2010-03-28T08:48:50.697Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,SAAC781021HPULRL07,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2001-10-24T14:29:56.189Z,LIC,LICENCIATURA,Instituto Tecnológico Autónomo de México,MX,SAAC850107MPUNRC02,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CERTIFICADO,2007-05-18T14:23:20.714Z,MAE,MAESTRÍA,Universidad Iberoamericana,MX,SAAC850107MPUNRC02,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CONSTANCIA,2013-03-09T19:03:31.853Z,ESP,ESPECIALIDAD,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,SAAC850107MPUNRC02,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2011-01-06T17:03:50.269Z,LIC,LICENCIATURA,Universidad Humanitas,MX,SAAD850515MSNNTN04,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2008-10-05T04:25:55.113Z,LIC,LICENCIATURA,Universidad Tecnológica de México,MX,SAAD890601MAGCCV09,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2000-03-27T02:48:31.871Z,LIC,LICENCIATURA,Universidad Iberoamericana,MX,SAAE790821HAGNCT09,
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CERTIFICADO,2007-10-02T16:14:55.983Z,MAE,MAESTRÍA,Universidad Nacional Autónoma de México,MX,SAAE790821HAGNCT09,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CERTIFICADO,2013-01-27T12:52:00.278Z,MAE,MAESTRÍA,Instituto Tecnológico Autónomo de México,MX,SAAE790821HAGNCT09,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2009-06-26T14:12:34.363Z,LIC,LICENCIATURA,Universidad del Valle de México,MX,SAAF761117MDFCLD08,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2011-03-12T12:14:32.042Z,LIC,LICENCIATURA,Universidad Tecnológica de Xicotepec de Juárez,MX,SAAG780419HVZLFS07,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2009-07-20T13:42:52.847Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,SAAG840611MDFRVD05,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2000-01-24T02:49:53.890Z,LIC,LICENCIATURA,Massachusetts Institute of Technology,EX,SAAJ860927HDFZRS02,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CERTIFICADO,2010-01-02T17:56:39.005Z,MAE,MAESTRÍA,"University of California, Berkeley",EX,SAAJ860927HDFZRS02,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2001-06-15T22:54:55.198Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,SAAM790117HSNMRN04,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CERTIFICADO,2008-12-16T13:27:13.901Z,ESP,ESPECIALIDAD,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,SAAM790117HSNMRN04,
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CERTIFICADO,2012-09-05T03:46:04.032Z,ESP,ESPECIALIDAD,Instituto Politécnico Nacional,MX,SAAM790117HSNMRN04,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2013-11-06T00:22:51.552Z,LIC,LICENCIATURA,Universidad de Ecatepec,MX,SAAP870523MVZZNT01,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2001-10-05T05:53:49.351Z,LIC,LICENCIATURA,Universidad Panamericana,MX,SAAR790823MDFCTS01,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CONSTANCIA,2009-12-11T15:53:53.053Z,ESP,ESPECIALIDAD,Instituto Tecnológico Autónomo de México,MX,SAAR790823MDFCTS01,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CERTIFICADO,2013-04-04T07:21:07.366Z,DOC,DOCTORADO,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,SAAR790823MDFCTS01,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2002-03-27T17:59:34.164Z,LIC,LICENCIATURA,Massachusetts Institute of Technology,EX,SAAS730208MDFLRS03,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CERTIFICADO,2010-12-08T01:15:10.008Z,MAE,MAESTRÍA,Universidad Anahuac,EX,SAAS730208MDFLRS03,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2007-09-05T03:29:12.373Z,LIC,LICENCIATURA,Universidad Humanitas,MX,SABA860021MVZLRT07,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2008-10-22T20:46:10.788Z,LIC,LICENCIATURA,Universidad ICEL,MX,SABC730002HPULNR01,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2002-07-26T17:23:50.865Z,LIC,LICENCIATURA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,SABJ710116HDFLDS01,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CERTIFICADO,2010-01-01T03:52:27.673Z,MAE,MAESTRÍA,California Institute of Technology,EX,SABJ710116HDFLDS01,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2003-11-11T20:17:28.659Z,LIC,LICENCIATURA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,SABL780420HPULLS06,
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CONSTANCIA,2008-07-29T19:59:10.470Z,ESP,ESPECIALIDAD,Instituto Tecnológico Autónomo de México,MX,SABL780420HPULLS06,
SIN_CAMBIOS,Ingeniería Química,FINALIZADO,TITULO,2010-04-09T10:30:03.411Z,LIC,LICENCIATURA,Universidad del Valle de México,MX,SABM760206HVZZÑR01,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2003-10-18T21:14:56.313Z,LIC,LICENCIATURA,Massachusetts Institute of Technology,EX,SABP891022MDFLRL04,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CONSTANCIA,2010-03-08T10:25:04.405Z,MAE,MAESTRÍA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,SABP891022MDFLRL04,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2007-02-11T19:37:30.686Z,LIC,LICENCIATURA,Universidad Tecnológica de Xicotepec de Juárez,MX,SABR761127HDFLRD08,
SIN_CAMBIOS,Ingeniería Industrial,FINALIZADO,TITULO,2008-10-18T18:11:05.083Z,LIC,LICENCIATURA,Universidad Nacional Autónoma de México,MX,SABR840319MPUNRC06,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CERTIFICADO,2014-08-16T22:00:36.527Z,MAE,MAESTRÍA,Tecnológico de Estudios Superiores de Coacalco,MX,SABR840319MPUNRC06,
SIN_CAMBIOS,Licenciatura en Historia,FINALIZADO,TITULO,2008-10-06T13:01:17.790Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,SABV750826MDFLLC07,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CERTIFICADO,2013-12-14T09:34:13.607Z,MAE,MAESTRÍA,Universidad Nacional Autónoma de México,MX,SABV750826MDFLLC07,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2013-06-25T16:25:37.958Z,LIC,LICENCIATURA,Universidad ICEL,MX,SACC800225MDFMRR01,
SIN_CAMBIOS,Ingeniería Civil,FINALIZADO,TITULO,2007-04-12T16:05:11.745Z,LIC,LICENCIATURA,Universidad Nacional Autónoma de México,MX,SACC820703HAGLSL07,
SIN_CAMBIOS,Ingeniería Mecánica,FINALIZADO,TITULO,2008-01-06T04:39:21.545Z,LIC,LICENCIATURA,Universidad de Guadalajara,MX,SACC861113MDFNRR07,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2013-08-24T08:18:39.948Z,LIC,LICENCIATURA,Universidad Tecnológica de México,MX,SACJ860613MVZNRR07,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2007-08-30T08:04:25.680Z,LIC,LICENCIATURA,Universidad de Ecatepec,MX,SACL741017MSNVSN06,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2001-07-18T10:48:36.753Z,LIC,LICENCIATURA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,SACL760512MVZLRS06,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CONSTANCIA,2007-04-05T21:07:52.174Z,ESP,ESPECIALIDAD,Universidad Nacional Autónoma de México,MX,SACL760512MVZLRS06,
SIN_CAMBIOS,Ingeniería Mecánica,FINALIZADO,TITULO,2009-03-11T16:27:15.057Z,LIC,LICENCIATURA,Universidad Autónoma Metropolitana,MX,SACL800907HSNNRT06,
SIN_CAMBIOS,Ingeniería Petrolera,FINALIZADO,TITULO,2007-10-20T09:47:16.807Z,LIC,LICENCIATURA,Universidad del Valle de México,MX,SACL840825MPUNRS08,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CONSTANCIA,2013-11-07T13:13:35.353Z,ESP,ESPECIALIDAD,Universidad del Valle de México,MX,SACL840825MPUNRS08,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2000-07-28T13:23:36.370Z,LIC,LICENCIATURA,Instituto Tecnológico Autónomo de México,MX,SACM790826MSNLLC01,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CERTIFICADO,2007-07-11T07:25:19.415Z,MAE,MAESTRÍA,Universidad Panamericana,MX,SACM790826MSNLLC01,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2003-11-07T13:21:46.918Z,LIC,LICENCIATURA,Massachusetts Institute of Technology,EX,SACM800804HDFLSN05,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CERTIFICADO,2009-01-19T03:37:16.367Z,ESP,ESPECIALIDAD,"University of California, Berkeley",EX,SACM800804HDFLSN05,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CONSTANCIA,2012-12-16T04:55:24.799Z,MAE,MAESTRÍA,Massachusetts Institute of Technology,EX,SACM800804HDFLSN05,
SIN_CAMBIOS,Licenciatura en Historia,FINALIZADO,TITULO,2007-03-22T18:04:18.093Z,LIC,LICENCIATURA,Universidad de Guadalajara,MX,SACM840510HSNNVR03,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CONSTANCIA,2013-10-31T19:46:40.367Z,MAE,MAESTRÍA,Universidad de Guadalajara,MX,SACM840510HSNNVR03,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2001-01-03T03:36:06.506Z,LIC,LICENCIATURA,"University of California, Berkeley",EX,SACN750714HPUNSC08,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CONSTANCIA,2007-12-01T02:18:22.526Z,ESP,ESPECIALIDAD,"University of California, Berkeley",EX,SACN750714HPUNSC08,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2013-09-15T14:07:04.032Z,MAE,MAESTRÍA,Universidad Panamericana,MX,SACN750714HPUNSC08,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2000-07-15T17:15:51.947Z,LIC,LICENCIATURA,Universidad Anahuac,EX,SACP830218MAGLDT04,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CONSTANCIA,2009-07-12T04:51:22.967Z,ESP,ESPECIALIDAD,"University of California, Berkeley",EX,SACP830218MAGLDT04,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CERTIFICADO,2012-02-12T08:04:25.357Z,ESP,ESPECIALIDAD,Universidad Anahuac,EX,SACP830218MAGLDT04,
SIN_CAMBIOS,Ingeniería Petrolera,FINALIZADO,TITULO,2007-02-07T16:37:15.550Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Ecatepec,MX,SACS820702MPULDB02,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CONSTANCIA,2013-07-03T17:09:31.101Z,ESP,ESPECIALIDAD,Universidad Autónoma Metropolitana,MX,SACS820702MPULDB02,
SIN_CAMBIOS,Ingeniería Química,FINALIZADO,TITULO,2009-06-13T21:24:44.171Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,SACT860319HVZNRM08,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2008-12-22T13:07:59.993Z,LIC,LICENCIATURA,Universidad de Guadalajara,MX,SADD780904HAGCLL06,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2002-10-10T14:59:20.529Z,LIC,LICENCIATURA,Universidad Anahuac,EX,SADE800816HAGNLS02,
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CONSTANCIA,2009-08-13T18:12:54.532Z,MAE,MAESTRÍA,Universidad Nacional Autónoma de México,MX,SADE800816HAGNLS02,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CERTIFICADO,2013-11-04T18:32:28.752Z,MAE,MAESTRÍA,Universidad Nacional Autónoma de México,MX,SADE800816HAGNLS02,
SIN_CAMBIOS,Ingeniería Química,FINALIZADO,TITULO,2009-03-18T18:00:29.017Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,SADI740709HSNLZR02,
SIN_CAMBIOS,Ingeniería en Sistemas Computacionales,FINALIZADO,TITULO,2007-06-24T13:28:54.413Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Coacalco,MX,SADJ810312HVZNLL01,
SIN_CAMBIOS,Licenciatura en Matemáticas Aplicadas,FINALIZADO,TITULO,2009-07-16T11:29:12.793Z,LIC,LICENCIATURA,Universidad Nacional Autónoma de México,MX,SADU870211HPUNLL09,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2009-03-23T19:44:24.616Z,LIC,LICENCIATURA,Universidad ICEL,MX,SAEF730723MPUNCL09,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2002-07-27T23:19:08.771Z,LIC,LICENCIATURA,Universidad Anahuac,EX,SAEJ820305MVZLCS09,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CONSTANCIA,2007-06-30T23:38:58.674Z,ESP,ESPECIALIDAD,Instituto Politécnico Nacional,MX,SAEJ820305MVZLCS09,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2002-04-01T16:46:01.364Z,LIC,LICENCIATURA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,SAEN750310MDFCPM04,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CONSTANCIA,2008-01-20T10:23:21.688Z,MAE,MAESTRÍA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,SAEN750310MDFCPM04,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2011-02-06T06:29:04.346Z,LIC,LICENCIATURA,Universidad ICEL,MX,SAEP750926HAGLHD04,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2003-03-15T17:22:59.530Z,LIC,LICENCIATURA,Universidad Iberoamericana,MX,SAEV820104MVZLPN02,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CERTIFICADO,2007-04-04T08:19:49.625Z,ESP,ESPECIALIDAD,Massachusetts Institute of Technology,EX,SAEV820104MVZLPN02,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2002-07-16T05:14:09.423Z,LIC,LICENCIATURA,California Institute of Technology,EX,SAFC720910MSNNRM07,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CONSTANCIA,2007-02-01T11:36:57.271Z,ESP,ESPECIALIDAD,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,SAFC720910MSNNRM07,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2003-08-19T06:46:22.413Z,LIC,LICENCIATURA,"University of California, Berkeley",EX,SAGB850903HPUNNL03,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CERTIFICADO,2007-12-05T13:16:25.779Z,ESP,ESPECIALIDAD,Universidad Panamericana,MX,SAGB850903HPUNNL03,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CERTIFICADO,2013-11-25T23:22:50.519Z,DOC,DOCTORADO,California Institute of Technology,EX,SAGB850903HPUNNL03,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2001-02-12T08:06:25.586Z,LIC,LICENCIATURA,California Institute of Technology,EX,SAGD740026MAGNDL04,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CERTIFICADO,2009-04-17T00:06:34.114Z,MAE,MAESTRÍA,"University of California, Berkeley",EX,SAGD740026MAGNDL04,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CONSTANCIA,2012-05-22T08:50:10.541Z,ESP,ESPECIALIDAD,Instituto Tecnológico Autónomo de México,MX,SAGD740026MAGNDL04,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2001-03-10T01:51:51.902Z,LIC,LICENCIATURA,Instituto Tecnológico Autónomo de México,MX,SAGD750215MDFLRN09,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CONSTANCIA,2007-06-30T19:35:16.139Z,MAE,MAESTRÍA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,SAGD750215MDFLRN09,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CONSTANCIA,2012-03-21T21:37:31.762Z,MAE,MAESTRÍA,Massachusetts Institute of Technology,EX,SAGD750215MDFLRN09,
SIN_CAMBIOS,Ingeniería en Telecomunicaciones,FINALIZADO,TITULO,2010-03-02T20:31:09.458Z,LIC,LICENCIATURA,Universidad Autónoma Metropolitana,MX,SAGJ850924HDFNVS01,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2007-02-01T00:33:25.938Z,LIC,LICENCIATURA,Universidad Autónoma Metropolitana,MX,SAGR750404MAGLDN01,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2002-03-10T22:55:47.339Z,LIC,LICENCIATURA,Universidad Nacional Autónoma de México,MX,SAGV830227MAGVLC02,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CERTIFICADO,2010-07-10T04:38:37.239Z,ESP,ESPECIALIDAD,"University of California, Berkeley",EX,SAGV830227MAGVLC02,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CONSTANCIA,2012-03-13T14:39:09.632Z,ESP,ESPECIALIDAD,Universidad Nacional Autónoma de México,MX,SAGV830227MAGVLC02,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2008-11-05T21:58:16.914Z,LIC,LICENCIATURA,Universidad de Ecatepec,MX,SAHS760911HVZCRN02,
SIN_CAMBIOS,Licenciatura en Administración de Empresas Turísticas,FINALIZADO,TITULO,2012-11-08T06:07:15.718Z,LIC,LICENCIATURA,Universidad Justo Sierra,MX,SAIF750202MSNNLR02,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2001-05-07T01:56:27.546Z,LIC,LICENCIATURA,Universidad Anahuac,EX,SAIG850626MVZNRR04,
