tipoOperacion,nombre,primerApellido,segundoApellido,fechaNacimiento,extranjero,curp,habitaDomicilioDeclarante,lugarDondeReside,rfc.rfc,rfc.homoClave,parentescoRelacion.clave,parentescoRelacion.valor,actividadLaboral.clave,actividadLaboral.valor,curp_funcionario,rfc,domicilioMexico.calle,domicilioMexico.numeroExterior,domicilioMexico.numeroInterior,domicilioMexico.coloniaLocalidad,domicilioMexico.municipioAlcaldia.clave,domicilioMexico.municipioAlcaldia.valor,domicilioMexico.entidadFederativa.clave,domicilioMexico.entidadFederativa.valor,domicilioMexico.codigoPostal,domicilioExtranjero.calle,domicilioExtranjero.numeroExterior,domicilioExtranjero.numeroInterior,domicilioExtranjero.ciudadLocalidad,domicilioExtranjero.estadoProvincia,domicilioExtranjero.pais,domicilioExtranjero.codigoPostal,actividadLaboralSectorPublico.nivelOrdenGobierno,actividadLaboralSectorPublico.ambitoPublico,actividadLaboralSectorPublico.nombreEntePublico,actividadLaboralSectorPublico.areaAdscripcion,actividadLaboralSectorPublico.empleoCargoComision,actividadLaboralSectorPublico.funcionPrincipal,actividadLaboralSectorPublico.salarioMensualNeto.valor,actividadLaboralSectorPublico.salarioMensualNeto.moneda,actividadLaboralSectorPublico.fechaIngreso,actividadLaboralSectorPrivadoOtro.nombreEmpresaSociedadAsociacion,actividadLaboralSectorPrivadoOtro.rfc,actividadLaboralSectorPrivadoOtro.empleoCargo,actividadLaboralSectorPrivadoOtro.fechaIngreso,actividadLaboralSectorPrivadoOtro.salarioMensualNeto.valor,actividadLaboralSectorPrivadoOtro.salarioMensualNeto.moneda,actividadLaboralSectorPrivadoOtro.proveedorContratistaGobierno,actividadLaboralSectorPrivadoOtro.sector.clave,actividadLaboralSectorPrivadoOtro.sector.valor
SIN_CAMBIOS,Pedro,Rivas,Velasco,2013-06-10,False,RIVP20130610MAGVLD05,True,MEXICO,RIVP20130610,A57,NIN,NINGUNO,NIN,NINGUNO,VAQT720422HDFLVD08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gael,Coronado,Sisneros,2013-05-12,False,COSG20130512MPURSL04,True,MEXICO,COSG20130512,C41,HIJ,HIJO(A),NIN,NINGUNO,VAQX740901MAGCNM09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Blanca,Negrón,Kamat,2006-01-01,False,NEKB20060101MAGGML07,True,MEXICO,NEKB20060101,D85,AHI,AHIJADO(A),NIN,NINGUNO,VAQX740901MAGCNM09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Araceli,Arreola,Jaramillo,2008-08-17,False,ARJA20080817MPURRC08,True,MEXICO,ARJA20080817,B14,HIJ,HIJO(A),NIN,NINGUNO,VARA880209MPULST06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Pablo,Feliciano,Rico,2006-04-09,False,FERP20060409HDFLCB02,True,MEXICO,FERP20060409,D95,NIN,NINGUNO,NIN,NINGUNO,VARA880209MPULST06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,David,Lemus,Valdez,2007-10-26,False,LEVD20071026HDFMLV01,True,MEXICO,LEVD20071026,B74,HIJ,HIJO(A),NIN,NINGUNO,VARB761011HSNRZN09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Rosa María,Villarreal,Llamas,2007-03-26,False,VILR20070326HSNLLS07,True,MEXICO,VILR20070326,E85,SOB,SOBRINO(A),NIN,NINGUNO,VARC840404MAGRYN06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Jaime,Roybal,Centeno,2010-02-11,False,ROCJ20100211MSNYNM01,True,MEXICO,ROCJ20100211,C32,HER,HERMANO(A),NIN,NINGUNO,VARC840404MAGRYN06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Estefanía,Holguín,Kara,2010-10-23,False,HOKE20101023HPULRT05,True,MEXICO,HOKE20101023,C86,AHI,AHIJADO(A),NIN,NINGUNO,VARC840404MAGRYN06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,María,Haro,Alvarado,2009-03-16,False,HAAM20090316MAGRVR05,True,MEXICO,HAAM20090316,A72,HER,HERMANO(A),NIN,NINGUNO,VARE740806HDFLNL08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Virginia,Galarza,Calvillo,2012-07-21,False,GACV20120721MPULLR04,True,MEXICO,GACV20120721,A51,NIN,NINGUNO,NIN,NINGUNO,VARE740806HDFLNL08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Anita,Pulido,Dávila,2011-01-15,False,PUDA20110115MDFLVT08,True,MEXICO,PUDA20110115,B27,HER,HERMANO(A),NIN,NINGUNO,VARK831123HSNLDM04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Blanca,Borrego,Santillán,2010-01-14,False,BOSB20100114MDFRNL07,True,MEXICO,BOSB20100114,A54,HER,HERMANO(A),NIN,NINGUNO,VARM750723HPULMR04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Adela,Brito,Espinal,2013-00-14,False,BREA20130014MDFRPL04,True,MEXICO,BREA20130014,C77,SOB,SOBRINO(A),NIN,NINGUNO,VARM750723HPULMR04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Jennifer,Sánchez,Cantú,2008-07-11,False,SÁCJ20080711MDFNNN08,True,MEXICO,SÁCJ20080711,B70,PRI,PRIMO(A),NIN,NINGUNO,VASA730504HSNLVN06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Miguel,Castro,Ortiz,2009-08-05,False,CAOM20090805MSNSTG05,True,MEXICO,CAOM20090805,A13,SOB,SOBRINO(A),NIN,NINGUNO,VASA730504HSNLVN06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Benito,Covarrubias,Alcaraz,2013-07-23,False,COAB20130723MPUVCN04,True,MEXICO,COAB20130723,E26,HER,HERMANO(A),NIN,NINGUNO,VASA870219HVZLNX02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Mayte,Páez,Bravo,2005-00-22,False,PÁBM20050022HVZZRY06,True,MEXICO,PÁBM20050022,C58,SOB,SOBRINO(A),NIN,NINGUNO,VASA870219HVZLNX02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Emiliano,Navarro,Mercado,2007-07-17,False,NAME20070717MDFVRL07,True,MEXICO,NAME20070717,B16,SOB,SOBRINO(A),NIN,NINGUNO,VASI820012HAGLDN09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Margarita,Rosario,Apodaca,2012-00-18,False,ROAM20120018HPUSDR08,True,MEXICO,ROAM20120018,C40,PRI,PRIMO(A),NIN,NINGUNO,VASI820012HAGLDN09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Jorge Luis,Espinosa,Campos,2009-08-27,False,ESCJ20090827HDFPMR04,True,MEXICO,ESCJ20090827,C73,HER,HERMANO(A),NIN,NINGUNO,VASI820012HAGLDN09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Leonardo,Gaona,Bustamante,2011-01-27,False,GABL20110127MAGNSN02,True,MEXICO,GABL20110127,B78,HER,HERMANO(A),NIN,NINGUNO,VASJ750924MAGLLM08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Blanca,Hernádez,Merino,2005-06-16,False,HEMB20050616MSNRRL06,True,MEXICO,HEMB20050616,A53,HIJ,HIJO(A),NIN,NINGUNO,VASJ750924MAGLLM08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ivan,Villareal,Cintrón,2011-11-12,False,VICI20111112HDFLNN07,True,MEXICO,VICI20111112,B77,PRI,PRIMO(A),NIN,NINGUNO,VATG710715MDFLRL05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Elsa,Segura,Heredia,2010-08-04,False,SEHE20100804HAGGRS08,True,MEXICO,SEHE20100804,C29,HIJ,HIJO(A),NIN,NINGUNO,VATL890321MDFLRL02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Francisca,Korta,Villanueva,2005-07-04,False,KOVF20050704MAGRLR06,True,MEXICO,KOVF20050704,D34,HER,HERMANO(A),NIN,NINGUNO,VATL890321MDFLRL02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Esteban,Gamboa,Apodaca,2008-04-06,False,GAAE20080406HVZMDT05,True,MEXICO,GAAE20080406,E79,SOB,SOBRINO(A),NIN,NINGUNO,VAVA720601HDFLCT06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Alberto,Patiño,Navarro,2006-03-11,False,PANA20060311MAGTVB05,True,MEXICO,PANA20060311,A86,HER,HERMANO(A),NIN,NINGUNO,VAVA870427MDFLLD04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Elsa,Pacheco,Rolón,2011-09-13,False,PARE20110913MAGCLS03,True,MEXICO,PARE20110913,E85,PRI,PRIMO(A),NIN,NINGUNO,VAVA870427MDFLLD04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Eloisa,Sedillo,Ocampo,2011-04-11,False,SEOE20110411HSNDMS05,True,MEXICO,SEOE20110411,E94,HER,HERMANO(A),NIN,NINGUNO,VAVA870427MDFLLD04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Pilar,Lira,Mascareñas,2010-09-26,False,LIMP20100926MAGRSL03,True,MEXICO,LIMP20100926,B32,HER,HERMANO(A),NIN,NINGUNO,VAVC710719MAGLGL03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Blanca,Gracia,Yebra,2005-07-10,False,GRYB20050710MAGRBL08,True,MEXICO,GRYB20050710,C17,SOB,SOBRINO(A),NIN,NINGUNO,VAVE721010HSNLZT09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Sara,Sáenz,Yebra,2005-02-08,False,SÁYS20050208MPUNBR02,True,MEXICO,SÁYS20050208,C91,HIJ,HIJO(A),NIN,NINGUNO,VAVE750415HSNLLT06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Cecilia,Naranjo,Garza,2007-06-22,False,NAGC20070622HSNRRC06,True,MEXICO,NAGC20070622,A18,NIN,NINGUNO,NIN,NINGUNO,VAVE750415HSNLLT06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Rocio,Kranz sans,Acuña,2010-00-11,False,KRAR20100011MPURÑC07,True,MEXICO,KRAR20100011,B77,SOB,SOBRINO(A),NIN,NINGUNO,VAVE750415HSNLLT06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Alexander,Toro,Irizarry,2006-06-09,False,TOIA20060609HAGRZX09,True,MEXICO,TOIA20060609,E79,AHI,AHIJADO(A),NIN,NINGUNO,VAVJ870715HDFRLZ01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Berta,Salas,Collazo,2013-05-19,False,SACB20130519MSNLLR05,True,MEXICO,SACB20130519,C96,SOB,SOBRINO(A),NIN,NINGUNO,VAVJ870715HDFRLZ01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Lola,Patiño,Ocasio,2007-08-26,False,PAOL20070826MDFTSL04,True,MEXICO,PAOL20070826,E44,AHI,AHIJADO(A),NIN,NINGUNO,VAVJ870715HDFRLZ01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Dulce María,Ballesteros,Mondragón,2006-10-11,False,BAMD20061011MSNLNL02,True,MEXICO,BAMD20061011,C89,PRI,PRIMO(A),NIN,NINGUNO,VAVM790105MPURLR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Iker,Viera,Salazar,2007-05-11,False,VISI20070511MPURLR02,True,MEXICO,VISI20070511,E15,NIN,NINGUNO,NIN,NINGUNO,VAVM790105MPURLR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Erick,Alarcón,Melgar,2012-09-01,False,ALME20120901MSNRLC05,True,MEXICO,ALME20120901,D88,SOB,SOBRINO(A),NIN,NINGUNO,VAVM790105MPURLR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,José Antonio,Yanes,Rentería,2013-03-21,False,YARJ20130321HVZNNS01,True,MEXICO,YARJ20130321,E57,SOB,SOBRINO(A),NIN,NINGUNO,VAVM800318HDFLRY06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Abigail,Ávila,Kyra,2013-10-14,False,ÁVKA20131014MVZLYG04,True,MEXICO,ÁVKA20131014,A89,HIJ,HIJO(A),NIN,NINGUNO,VAVM800318HDFLRY06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,David,Botello,Vega,2012-01-21,False,BOVD20120121HVZTGV04,True,MEXICO,BOVD20120121,E40,NIN,NINGUNO,NIN,NINGUNO,VAVM800318HDFLRY06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Emily,Alarcón,Granados,2010-05-10,False,ALGE20100510MAGRRL06,True,MEXICO,ALGE20100510,D42,HIJ,HIJO(A),NIN,NINGUNO,VAVM830309HPULLR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Laura,Esparza,Miranda,2006-02-11,False,ESML20060211MSNPRR05,True,MEXICO,ESML20060211,E17,HIJ,HIJO(A),NIN,NINGUNO,VAVM830309HPULLR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ana Sofía,Korta hernandez,Cortés,2007-06-03,False,KOCA20070603MAGRR 04,True,MEXICO,KOCA20070603,C75,NIN,NINGUNO,NIN,NINGUNO,VAXB820426MAGRNR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Samuel,Barragán,Gómez,2012-09-15,False,BAGS20120915HVZRMM07,True,MEXICO,BAGS20120915,C80,SOB,SOBRINO(A),NIN,NINGUNO,VAXF710615MPURCL03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Benjamín,Jaime,Niño,2012-10-06,False,JANB20121006HPUMÑN01,True,MEXICO,JANB20121006,A78,HIJ,HIJO(A),NIN,NINGUNO,VAXF710615MPURCL03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ana Luisa,Quiroz,Puga,2013-11-10,False,QUPA20131110HDFRG 05,True,MEXICO,QUPA20131110,E78,HIJ,HIJO(A),NIN,NINGUNO,VAXF710615MPURCL03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Olivia,Becerra,Arce,2012-07-13,False,BEAO20120713HPUCCV08,True,MEXICO,BEAO20120713,C17,PRI,PRIMO(A),NIN,NINGUNO,VAZM881003HDFRMT06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Lorena,Quevedo,Maldonado,2011-09-03,False,QUML20110903MDFVLR08,True,MEXICO,QUML20110903,A94,NIN,NINGUNO,NIN,NINGUNO,VAZX870822HAGLMM05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Esperanza,Xairo Belmonte,Márquez,2009-07-16,False,XAME20090716MPURRP06,True,MEXICO,XAME20090716,C83,AHI,AHIJADO(A),NIN,NINGUNO,VEAA711110MVZNS 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Jorge Luis,Karen,Vanegas,2011-08-12,False,KAVJ20110812MAGRNR04,True,MEXICO,KAVJ20110812,B59,PRI,PRIMO(A),NIN,NINGUNO,VEAA711110MVZNS 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gael,Galindo,Salazar,2010-02-22,False,GASG20100222MVZLLL09,True,MEXICO,GASG20100222,C66,NIN,NINGUNO,NIN,NINGUNO,VEAE870218HSNLNL03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Sonia,Carrion,Toledo,2013-00-18,False,CATS20130018HDFRLN09,True,MEXICO,CATS20130018,E52,NIN,NINGUNO,NIN,NINGUNO,VEAE870218HSNLNL03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Rosario,Gurule,Briseño,2011-08-01,False,GUBR20110801HPURRS09,True,MEXICO,GUBR20110801,D47,HER,HERMANO(A),NIN,NINGUNO,VEAG780916MSNLGL08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,María Guadalupe,Cisneros,Huerta,2006-10-15,False,CIHM20061015MVZSRR03,True,MEXICO,CIHM20061015,A86,NIN,NINGUNO,NIN,NINGUNO,VEAG780916MSNLGL08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Diana,Segovia,Sotelo,2011-03-05,False,SESD20110305HAGGTN02,True,MEXICO,SESD20110305,C27,NIN,NINGUNO,NIN,NINGUNO,VEAG820417MSNRNL03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Naomi,Partida,Carvajal,2013-05-09,False,PACN20130509MAGRRM07,True,MEXICO,PACN20130509,A91,HER,HERMANO(A),NIN,NINGUNO,VEAG820417MSNRNL03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Francisca,Armijo,Chapa,2012-10-24,False,ARCF20121024HAGMHR03,True,MEXICO,ARCF20121024,B88,AHI,AHIJADO(A),NIN,NINGUNO,VEAG820417MSNRNL03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gabriela,Ortiz,Kaplan,2009-02-23,False,ORKG20090223MPUTPB09,True,MEXICO,ORKG20090223,B86,PRI,PRIMO(A),NIN,NINGUNO,VEAG830026MSNRLR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Víctor,Carrero,Arguello,2013-06-07,False,CAAV20130607MDFRGC09,True,MEXICO,CAAV20130607,A27,NIN,NINGUNO,NIN,NINGUNO,VEAM711126HVZRCR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Carlos,Ramos,Mesa,2006-03-22,False,RAMC20060322HDFMSR09,True,MEXICO,RAMC20060322,E98,HIJ,HIJO(A),NIN,NINGUNO,VEAM711126HVZRCR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ángel Daniel,Amador,Rendón,2011-00-08,False,AMRÁ20110008MAGDNG09,True,MEXICO,AMRÁ20110008,E59,AHI,AHIJADO(A),NIN,NINGUNO,VEAM711126HVZRCR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,José Luis,Yáñez,Ponce,2007-08-18,False,YÁPJ20070818HAGÑNS02,True,MEXICO,YÁPJ20070818,A59,NIN,NINGUNO,NIN,NINGUNO,VEAM840104MPURLR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Esperanza,Lemus,Iglesias,2007-07-06,False,LEIE20070706MDFMLP09,True,MEXICO,LEIE20070706,A45,PRI,PRIMO(A),NIN,NINGUNO,VEAM840104MPURLR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Diana,Delvalle,Vigil,2012-07-23,False,DEVD20120723MAGLGN02,True,MEXICO,DEVD20120723,D75,PRI,PRIMO(A),NIN,NINGUNO,VEAM840104MPURLR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ariadna,Alfaro,Flórez,2006-07-15,False,ALFA20060715HSNFLD04,True,MEXICO,ALFA20060715,B79,HER,HERMANO(A),NIN,NINGUNO,VEBG720317MSNLRL02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Abril,Gastélum,Uribe,2011-08-01,False,GAUA20110801HPUSBR04,True,MEXICO,GAUA20110801,A69,HIJ,HIJO(A),NIN,NINGUNO,VEBJ761027MDFRRS03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gael,Galarza,Madrid,2011-07-26,False,GAMG20110726MDFLDL04,True,MEXICO,GAMG20110726,C53,HER,HERMANO(A),NIN,NINGUNO,VEBL730809HAGLZZ06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,María José,Toro,Godínez,2005-00-22,False,TOGM20050022MAGRDR09,True,MEXICO,TOGM20050022,D54,HER,HERMANO(A),NIN,NINGUNO,VEBL790509MPUNRS05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Juana,Leal,Ibarra,2005-07-01,False,LEIJ20050701MAGLRN03,True,MEXICO,LEIJ20050701,E68,NIN,NINGUNO,NIN,NINGUNO,VEBM720806MSNRRR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Reina,Becerra,Limón,2007-10-04,False,BELR20071004HPUCMN05,True,MEXICO,BELR20071004,B93,SOB,SOBRINO(A),NIN,NINGUNO,VECA851127MVZRNF05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Germán,Casanova,Guillen,2005-01-04,False,CAGG20050104HDFSLR04,True,MEXICO,CAGG20050104,E22,NIN,NINGUNO,NIN,NINGUNO,VECA851127MVZRNF05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Isabel,Marín,Acevedo,2012-05-07,False,MAAI20120507HAGRVB04,True,MEXICO,MAAI20120507,B73,HER,HERMANO(A),NIN,NINGUNO,VECG871108MVZGSN01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Adela,Barrientos,Benavídez,2013-04-17,False,BABA20130417HVZRNL09,True,MEXICO,BABA20130417,C76,HIJ,HIJO(A),NIN,NINGUNO,VECG871108MVZGSN01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Leonardo,Reséndez,Mateo,2008-10-23,False,REML20081023MAGSTN07,True,MEXICO,REML20081023,E28,HIJ,HIJO(A),NIN,NINGUNO,VECK721013MVZRRV06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Marisol,Bermúdez,Saavedra,2007-09-08,False,BESM20070908MAGRVR07,True,MEXICO,BESM20070908,C80,HIJ,HIJO(A),NIN,NINGUNO,VECM860401MSNLRG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Lourdes,Montemayor,Karem,2008-10-08,False,MOKL20081008MSNNRR02,True,MEXICO,MOKL20081008,C15,NIN,NINGUNO,NIN,NINGUNO,VECS840014MSNRML03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Nicole,Torres,Vázquez,2005-08-27,False,TOVN20050827HVZRZC05,True,MEXICO,TOVN20050827,A29,PRI,PRIMO(A),NIN,NINGUNO,VECS840014MSNRML03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Emiliano,Ceja,Godínez,2010-00-01,False,CEGE20100001HSNJDL04,True,MEXICO,CEGE20100001,D29,SOB,SOBRINO(A),NIN,NINGUNO,VECS840014MSNRML03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Diego,Padrón,Puga,2006-11-07,False,PAPD20061107HAGDGG07,True,MEXICO,PAPD20061107,C89,PRI,PRIMO(A),NIN,NINGUNO,VECT700607MPURRM04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gloria,Hernandes,Sandoval,2012-00-24,False,HESG20120024MDFRNL03,True,MEXICO,HESG20120024,A76,HIJ,HIJO(A),NIN,NINGUNO,VECT700607MPURRM04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Jimena,Mena,Valles,2009-07-09,False,MEVJ20090709MDFNLM01,True,MEXICO,MEVJ20090709,E12,NIN,NINGUNO,NIN,NINGUNO,VEDM880410HVZNLN04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Miguel,Yebra,Leyva,2011-07-16,False,YELM20110716MPUBYG03,True,MEXICO,YELM20110716,E14,NIN,NINGUNO,NIN,NINGUNO,VEDT800803MSNRLD06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Lourdes,Polanco,Carrera,2008-05-02,False,POCL20080502HPULRR07,True,MEXICO,POCL20080502,A41,AHI,AHIJADO(A),NIN,NINGUNO,VEDT800803MSNRLD06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Olivia,Leal,Alba,2008-03-09,False,LEAO20080309MAGLBV05,True,MEXICO,LEAO20080309,E23,AHI,AHIJADO(A),NIN,NINGUNO,VEDT800803MSNRLD06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Jorge,Acuña,Alcaraz,2012-06-02,False,ACAJ20120602MSNÑCR05,True,MEXICO,ACAJ20120602,D88,NIN,NINGUNO,NIN,NINGUNO,VEED750920HAGGQR08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Timoteo,Bermúdez,Espinoza,2010-02-20,False,BEET20100220MPURPM06,True,MEXICO,BEET20100220,E70,PRI,PRIMO(A),NIN,NINGUNO,VEED750920HAGGQR08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Mercedes,Rivera,Verduzco,2006-07-09,False,RIVM20060709MVZVRR09,True,MEXICO,RIVM20060709,D35,AHI,AHIJADO(A),NIN,NINGUNO,VEFD730122HPULRN04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Yaretzi,Villalpando,Robledo,2013-01-16,False,VIRY20130116MSNLBR02,True,MEXICO,VIRY20130116,E59,HIJ,HIJO(A),NIN,NINGUNO,VEGA710616HPURNM08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
