tipoOperacion,marca,modelo,anio,numeroSerieRegistro,tipoVehiculo.clave,tipoVehiculo.valor,titularBien.clave,titularBien.valor,valorAdquisicion.valor,valorAdquisicion.moneda,curp_funcionario,titular,transmisor,tercero,formaPago,fechaAdquisicion,lugarRegistro.pais,lugarRegistro.entidadFederativa.clave,lugarRegistro.entidadFederativa.valor,formaAdquisicion.clave,formaAdquisicion.valor,motivoBaja.clave,motivoBaja.valor
SIN_CAMBIOS,Mercedes Benz,AMG G,2011,c57c5546-06db-4c69-aa78-481fae7837ad,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,785590.0,MXN,SAKY700322MPULDM08,,,,,,,,,,,,
SIN_CAMBIOS,pontiac,catalina,2013,131c2f10-22cb-4811-a9bc-c423ad08fec2,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,679113.0,MXN,SAKY700322MPULDM08,,,,,,,,,,,,
SIN_CAMBIOS,Lamborgini,Urus,2011,7d034afb-6777-4649-9a3e-add03bc924ec,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,749590.0,MXN,SAKY700322MPULDM08,,,,,,,,,,,,
BAJA,chrysler,lebaron town @ country (sw),2014,cf1bc434-d453-4fad-99e4-be9899522bcc,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,424034.0,MXN,SAMA790217HAGLNN07,,,,,,,,,,,,
BAJA,amc,ambassador sst,2011,816e2c6a-ca64-47f3-8c9f-122018e5db3a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,545859.0,MXN,SAMA790217HAGLNN07,,,,,,,,,,,,
BAJA,oldsmobile,vista cruiser,2000,2eeeeaa2-5ea5-4434-88d1-f04bac0d4471,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,328507.0,MXN,SAMA790217HAGLNN07,,,,,,,,,,,,
SIN_CAMBIOS,buick,regal sport coupe (turbo),2009,563a20cf-5d48-43f0-a2ad-bdb530162c93,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,434026.0,MXN,SAMA790217HAGLNN07,,,,,,,,,,,,
BAJA,dodge,charger 2.2,1982,76da8a01-b80b-45f3-986a-9caf3630f655,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,326484.0,MXN,SAMA820204MDFLNL04,,,,,,,,,,,,
BAJA,ford,ranger,1982,96c6c670-cf79-4fa4-867d-1cd172cf48d8,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,349100.0,MXN,SAMA820204MDFLNL04,,,,,,,,,,,,
AGREGAR,chevrolet,monte carlo landau,1977,aca7b27a-5faf-4221-a00d-27a2f19cd8f2,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,86706.0,MXN,SAMA820204MDFLNL04,,,,,,,,,,,,
BAJA,plymouth,'cuda 340,2011,598d2953-e712-45b4-808a-892c88ce1c53,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,665917.0,MXN,SAMB710820MDFLLR06,,,,,,,,,,,,
BAJA,Audi,Q8,2011,dbdf7ccf-9840-4f9e-a931-64b8c3fec653,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,1700000.0,MXN,SAMB710820MDFLLR06,,,,,,,,,,,,
BAJA,buick,century luxus (sw),2013,a4d9ea9a-7a66-4ac4-b31b-6b8cdd8d593e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,551251.0,MXN,SAMB710820MDFLLR06,,,,,,,,,,,,
SIN_CAMBIOS,Audi,Q8,2013,714db23d-95c6-4490-893c-97270d71d8d4,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,446683.0,MXN,SAMB710820MDFLLR06,,,,,,,,,,,,
SIN_CAMBIOS,chevrolet,monte carlo landau,2015,bc02aab1-e43a-497f-84a9-8ba9c9d69341,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,400932.0,MXN,SAMB710820MDFLLR06,,,,,,,,,,,,
SIN_CAMBIOS,buick,regal sport coupe (turbo),2011,1bc6c723-6c26-4fde-9d98-0815e760c623,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,509586.0,MXN,SAMB710820MDFLLR06,,,,,,,,,,,,
BAJA,dodge,aspen,2001,e5239710-568e-412f-83b1-31e3a8fa1486,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,465223.0,MXN,SAME740312HAGRDR03,,,,,,,,,,,,
BAJA,buick,skylark,2005,31dd4ff6-b690-47f7-b9ea-0562032f11ec,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,577531.0,MXN,SAME740312HAGRDR03,,,,,,,,,,,,
BAJA,plymouth,custom suburb,2004,2e5ee420-9208-4e4d-9b00-6f1e87d2ebde,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,388363.0,MXN,SAME740312HAGRDR03,,,,,,,,,,,,
AGREGAR,audi,100 ls,2014,548790e2-b194-479a-97b5-fc1309b9d93c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,387020.0,MXN,SAME740312HAGRDR03,,,,,,,,,,,,
BAJA,opel,1900,2011,500915ad-f70e-4f50-8107-de86cc8b24ba,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,476828.0,MXN,SAME750406HDFLNN03,,,,,,,,,,,,
BAJA,dodge,aspen 6,2009,78890a8c-12fa-492a-b9dc-27a1c80462d1,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,331553.0,MXN,SAME750406HDFLNN03,,,,,,,,,,,,
BAJA,chevrolet,nova,2004,5c778e13-7e26-455d-83df-4d743c9890b5,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,405680.0,MXN,SAME750406HDFLNN03,,,,,,,,,,,,
SIN_CAMBIOS,dodge,aries wagon (sw),2004,f8c89bae-6249-4489-8b0d-724d11528288,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,518949.0,MXN,SAME750406HDFLNN03,,,,,,,,,,,,
BAJA,mazda,rx-7 gs,2011,60ffc68c-5bcd-4420-bd09-3607fea4b7d2,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,739424.0,MXN,SAME810414MAGLJR06,,,,,,,,,,,,
BAJA,Audi,Q8,2011,93aa4c27-df87-4f5c-bfee-a35c23ceb766,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,1700000.0,MXN,SAME810414MAGLJR06,,,,,,,,,,,,
SIN_CAMBIOS,chevrolet,impala,2010,03b23d47-687a-4058-86a8-fa3632625088,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,480589.0,MXN,SAME810414MAGLJR06,,,,,,,,,,,,
SIN_CAMBIOS,vw,rabbit custom,2016,db0a76ff-db04-4694-a77a-b03f10d26dca,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,574173.0,MXN,SAME810414MAGLJR06,,,,,,,,,,,,
SIN_CAMBIOS,chevrolet,malibu,2011,2ec92dd4-4fa2-461c-86a2-94ec4007b5c1,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,743824.0,MXN,SAME810414MAGLJR06,,,,,,,,,,,,
BAJA,plymouth,satellite custom,2012,b869d3eb-a34a-446b-a602-5a0b6eae1f41,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,784144.0,MXN,SAMF760815HAGRSL09,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2012,3c282a1f-a366-4998-baad-511c979e6040,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,4200000.0,MXN,SAMF760815HAGRSL09,,,,,,,,,,,,
BAJA,datsun,f-10 hatchback,2015,e9f48e76-1205-4dcc-96ed-c3995a0c9dc7,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,433658.0,MXN,SAMF760815HAGRSL09,,,,,,,,,,,,
BAJA,amc,gremlin,2013,943be02b-b52e-4430-9c42-bf39f0f7c18f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,518802.0,MXN,SAMF760815HAGRSL09,,,,,,,,,,,,
SIN_CAMBIOS,Jaguar,F-Type,2011,91bd9eb1-4b4b-43e9-a863-9f6b992525a0,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,395660.0,MXN,SAMF760815HAGRSL09,,,,,,,,,,,,
SIN_CAMBIOS,Lamborgini,Urus,2010,38567e83-de39-478f-9dd2-8ca3a253cc1f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,445443.0,MXN,SAMF760815HAGRSL09,,,,,,,,,,,,
AGREGAR,renault,5 gtl,2014,a889c2a3-7dfa-4054-90b2-7491a2132b82,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,600946.0,MXN,SAMF760815HAGRSL09,,,,,,,,,,,,
BAJA,dodge,charger 2.2,1982,c9552e4b-385b-4839-8895-d95de98b3b1b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,314116.0,MXN,SAMG870802HVZCTN04,,,,,,,,,,,,
BAJA,chevrolet,chevelle malibu classic,1976,7718962d-38d8-4e65-a40f-34f0018dac9c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,149450.0,MXN,SAMG870802HVZCTN04,,,,,,,,,,,,
BAJA,citroen,ds-21 pallas,1970,d557251b-0217-4bac-9f28-caf334c95e56,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,255953.0,MXN,SAMG870802HVZCTN04,,,,,,,,,,,,
SIN_CAMBIOS,saab,900s,1982,1eae9715-b1d4-4cbf-9420-ecf56c29695e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,98104.0,MXN,SAMG870802HVZCTN04,,,,,,,,,,,,
BAJA,mercury,capri v6,2015,d4dd17a3-2e19-41dd-bc94-e5a58382d229,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,596027.0,MXN,SAML850912MVZNNN07,,,,,,,,,,,,
BAJA,peugeot,304,2014,1bab2833-af84-41de-9eb9-753a6c48177b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,403793.0,MXN,SAML850912MVZNNN07,,,,,,,,,,,,
BAJA,opel,1900,2011,1553158f-bfcc-44a3-979a-19de6137d281,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,566354.0,MXN,SAML850912MVZNNN07,,,,,,,,,,,,
BAJA,peugeot,505s turbo diesel,2009,35dc2278-5cff-4010-bba2-8e273c8a0251,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,498912.0,MXN,SAML850912MVZNNN07,,,,,,,,,,,,
BAJA,ford,mustang cobra,2014,a391a011-54e9-4195-9c8b-59903ac45504,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,410448.0,MXN,SAML850912MVZNNN07,,,,,,,,,,,,
AGREGAR,peugeot,504,2015,36d7270d-0500-473b-be88-a4787be427b5,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,448898.0,MXN,SAML850912MVZNNN07,,,,,,,,,,,,
BAJA,chevrolet,monte carlo landau,2006,a585186f-85d7-4b4a-bcc8-7d140822fb7b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,348673.0,MXN,SAMM700926HAGLRT06,,,,,,,,,,,,
AGREGAR,volkswagen,dasher,2003,7bc32ada-18ea-4b2a-a626-13eb59d7849a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,480135.0,MXN,SAMM700926HAGLRT06,,,,,,,,,,,,
BAJA,honda,civic,2012,6257d151-42e1-4e42-b6de-5e2ced772635,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,431592.0,MXN,SAMM740825HVZCRR09,,,,,,,,,,,,
BAJA,toyota,corona hardtop,2013,c5f6fb06-06f4-4049-95e5-27a678900832,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,550036.0,MXN,SAMM740825HVZCRR09,,,,,,,,,,,,
BAJA,ford,futura,2013,3a44f55f-9d69-4021-8f63-4af3940d82bf,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,486086.0,MXN,SAMM740825HVZCRR09,,,,,,,,,,,,
BAJA,peugeot,304,2012,32937d4e-a397-4acc-82c2-87bfe360ac56,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,469274.0,MXN,SAMM740825HVZCRR09,,,,,,,,,,,,
BAJA,volvo,245,2002,aa92dba5-38c7-4e92-8614-f108009cd45b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,526779.0,MXN,SAMM740825HVZCRR09,,,,,,,,,,,,
SIN_CAMBIOS,dodge,st. regis,2004,2d5f7870-0548-4e8f-9f52-6276411b2cfe,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,365369.0,MXN,SAMM740825HVZCRR09,,,,,,,,,,,,
BAJA,ford,mustang gl,2010,68018c80-05f3-4bb7-834b-2faa8a9bffc8,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,501291.0,MXN,SAMM810605HDFNTR07,,,,,,,,,,,,
BAJA,volkswagen,super beetle 117,2012,c0e7f8d9-b7b3-44f2-a653-1e6f2fe667b1,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,341756.0,MXN,SAMM810605HDFNTR07,,,,,,,,,,,,
BAJA,plymouth,valiant,2016,9f5ff986-2b5c-4398-8d78-970d45870cc9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,374879.0,MXN,SAMM810605HDFNTR07,,,,,,,,,,,,
BAJA,fiat,128,2013,72fcab26-0c49-4397-a9b9-1ab40c95eabd,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,347972.0,MXN,SAMM810605HDFNTR07,,,,,,,,,,,,
AGREGAR,subaru,,2006,27724101-a9ce-48c6-8b5b-5786387eb13a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,417526.0,MXN,SAMM810605HDFNTR07,,,,,,,,,,,,
BAJA,plymouth,'cuda 340,1970,31491232-1911-4172-bc57-e79e93413ad6,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,48965.0,MXN,SAMM830520MDFNDN04,,,,,,,,,,,,
BAJA,ford,f108,1976,3a79f3fa-b05d-4f70-9e1c-e2670aa6ba06,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,196142.0,MXN,SAMM830520MDFNDN04,,,,,,,,,,,,
BAJA,toyota,corolla,1976,9f2d0342-f20f-4669-9f10-746b381c1dd2,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,338479.0,MXN,SAMM830520MDFNDN04,,,,,,,,,,,,
BAJA,amc,matador (sw),1972,bf8362bc-636c-4f01-b4d5-cef1486dfd5f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,341065.0,MXN,SAMM830520MDFNDN04,,,,,,,,,,,,
AGREGAR,chrysler,new yorker brougham,1973,261cf308-cacf-4ad9-95a6-3b2ed001983d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,99270.0,MXN,SAMM830520MDFNDN04,,,,,,,,,,,,
BAJA,toyota,corona,2016,c710f73b-a3f2-47f4-a393-d7c6c0faecf0,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,411541.0,MXN,SAMM850507HPULRR03,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2012,1a8d6be9-26a5-4125-9219-10738467c33d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,4200000.0,MXN,SAMM850507HPULRR03,,,,,,,,,,,,
BAJA,chevrolet,cavalier,2010,4d9f0717-bec8-4130-a96e-11ddcc414293,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,419465.0,MXN,SAMM850507HPULRR03,,,,,,,,,,,,
BAJA,Mercedes Benz,AMG G,2013,5a304aea-1be4-49ce-ba3c-884f59460997,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,431668.0,MXN,SAMM850507HPULRR03,,,,,,,,,,,,
SIN_CAMBIOS,chevrolet,nova,2013,ff1a6b11-443b-498f-9e45-5f9a85d8fe77,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,593842.0,MXN,SAMM850507HPULRR03,,,,,,,,,,,,
SIN_CAMBIOS,ford,escort 4w,2010,81e04312-5d58-4286-b687-0efcb14b8330,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,535224.0,MXN,SAMM850507HPULRR03,,,,,,,,,,,,
SIN_CAMBIOS,Tesla,S,2011,6da95a30-0adf-4408-b6d9-b25133a80f1e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,713489.0,MXN,SAMM850507HPULRR03,,,,,,,,,,,,
BAJA,toyota,mark ii,2016,72930d92-20b9-4f21-aee6-441f75361fba,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,621534.0,MXN,SAMP740202MVZNRL01,,,,,,,,,,,,
BAJA,Mercedes Benz,AMG G,2013,5ac3e741-e435-4313-93fd-ed8c8cbde374,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,0.0,MXN,SAMP740202MVZNRL01,,,,,,,,,,,,
BAJA,chevrolet,chevelle malibu,2010,bf623c2b-963b-4c7d-85d5-6b63960a4ac7,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,548552.0,MXN,SAMP740202MVZNRL01,,,,,,,,,,,,
SIN_CAMBIOS,Jaguar,F-Type,2013,ee9c83da-22a9-46be-a4cc-b4ad62bcd3c6,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,389823.0,MXN,SAMP740202MVZNRL01,,,,,,,,,,,,
SIN_CAMBIOS,datsun,b210,2014,63648c4d-6971-4a91-bcd6-2c4444a33990,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,452631.0,MXN,SAMP740202MVZNRL01,,,,,,,,,,,,
SIN_CAMBIOS,oldsmobile,starfire sx,2010,c13d7658-d96b-4369-9fc5-63abb5b18e7a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,679943.0,MXN,SAMP740202MVZNRL01,,,,,,,,,,,,
BAJA,ford,gran torino,1973,f92a6f44-dbb7-453e-9980-931f8f246b5d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,104103.0,MXN,SAMR731024MVZLNG04,,,,,,,,,,,,
BAJA,plymouth,sapporo,1978,cdf63b10-ced6-4317-9979-252d72d0d45b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,126625.0,MXN,SAMR731024MVZLNG04,,,,,,,,,,,,
BAJA,renault,5 gtl,1977,26bfd8b0-bbf0-44fd-bbd8-e205555ea315,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,319243.0,MXN,SAMR731024MVZLNG04,,,,,,,,,,,,
BAJA,volkswagen,type 3,1972,5589a5a2-920f-46d0-861f-dfe62de94b9e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,85917.0,MXN,SAMR731024MVZLNG04,,,,,,,,,,,,
BAJA,dodge,magnum xe,1978,76b98254-b81c-4d1d-a733-0e4b57b5467a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,261207.0,MXN,SAMR731024MVZLNG04,,,,,,,,,,,,
SIN_CAMBIOS,volkswagen,dasher,1975,4d8e0ede-deae-499a-87c9-2463bdab3055,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,131308.0,MXN,SAMR731024MVZLNG04,,,,,,,,,,,,
BAJA,chevrolet,cavalier 2-door,2001,bf2294cc-0b2a-421f-9ccd-8908507e58e3,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,301905.0,MXN,SAMS840024HAGNDN06,,,,,,,,,,,,
BAJA,honda,Accelerationord,2003,176f440e-1d25-430e-88a9-a0ba766db61a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,469688.0,MXN,SAMS840024HAGNDN06,,,,,,,,,,,,
AGREGAR,mazda,glc custom,2013,611beda0-195b-4ff8-975a-b0bbc0ccbd55,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,491625.0,MXN,SAMS840024HAGNDN06,,,,,,,,,,,,
BAJA,chevrolet,woody,2010,17f67a6a-1505-41ec-87a7-6bcf143e0733,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,398977.0,MXN,SAMX890007MDFLNM02,,,,,,,,,,,,
SIN_CAMBIOS,Mercedes Benz,AMG G,2013,407cf974-6f59-4e7b-8cef-bd5a07c996fa,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,0.0,MXN,SAMX890007MDFLNM02,,,,,,,,,,,,
SIN_CAMBIOS,chevrolet,woody,2016,0d0bce38-71a1-41a9-b910-b5e502f6e8a3,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,760758.0,MXN,SAMX890007MDFLNM02,,,,,,,,,,,,
SIN_CAMBIOS,Tesla,S,2015,c8628027-a88d-4f97-a468-745226aae72c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,537146.0,MXN,SAMX890007MDFLNM02,,,,,,,,,,,,
BAJA,amc,gremlin,1975,bb471dfe-1005-4c41-b6bb-fee47f3b1b9b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,129753.0,MXN,SANA730407MVZNÑX04,,,,,,,,,,,,
BAJA,chevrolet,chevette,1976,b0c5a0b7-cd6d-4c9e-92e6-2eff71a3a6dd,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,110212.0,MXN,SANA730407MVZNÑX04,,,,,,,,,,,,
BAJA,chevrolet,chevette,1977,ace73530-d0ca-4c79-b601-465fe49cb223,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,223658.0,MXN,SANA730407MVZNÑX04,,,,,,,,,,,,
BAJA,fiat,strada custom,1979,dc6ba6d1-cbf1-4ba9-bdb9-4a7b5bcb8699,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,60433.0,MXN,SANA730407MVZNÑX04,,,,,,,,,,,,
BAJA,ford,galaxie 500,1972,32ebb99e-a1a8-4751-84a8-1fc991332936,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,106235.0,MXN,SANA730407MVZNÑX04,,,,,,,,,,,,
AGREGAR,audi,4000,1980,2619901c-23c2-4f9d-bcbc-43ef9120b248,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,253405.0,MXN,SANA730407MVZNÑX04,,,,,,,,,,,,
BAJA,toyota,corona hardtop,2012,d3a8ec24-d226-4141-9ac7-8075f05cdc27,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,716148.0,MXN,SANC740911MSNCGC05,,,,,,,,,,,,
BAJA,Tesla,S,2014,f45a5dfc-6309-4722-bcf9-92679f2c9969,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,3100000.0,MXN,SANC740911MSNCGC05,,,,,,,,,,,,
BAJA,pontiac,catalina,2015,bdded968-c093-4432-a36b-a6ee6460b283,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,576139.0,MXN,SANC740911MSNCGC05,,,,,,,,,,,,
BAJA,Jaguar,F-Type,2011,eaeb91c9-4fb1-4462-97d0-4cbaa39d327e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,481040.0,MXN,SANC740911MSNCGC05,,,,,,,,,,,,
SIN_CAMBIOS,Mercedes Benz,AMG G,2016,41c0cf07-5fc1-4ef8-8ad4-a90d7ed841b6,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,658372.0,MXN,SANC740911MSNCGC05,,,,,,,,,,,,
SIN_CAMBIOS,ford,fairmont futura,2016,0014d013-f6d1-497b-b2a7-abda8c77c1cb,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,677185.0,MXN,SANC740911MSNCGC05,,,,,,,,,,,,
AGREGAR,datsun,b210,2012,7d708f96-aff4-45b7-bedd-5d4a51894e97,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,737671.0,MXN,SANC740911MSNCGC05,,,,,,,,,,,,
BAJA,dodge,challenger se,1970,4d60a539-26b2-46fb-a0c4-be47c3a9a37e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,198438.0,MXN,SAND810014MAGCVN03,,,,,,,,,,,,
BAJA,chevy,c10,1976,a74367de-4552-4f85-acae-3ae9ff8092bc,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,146357.0,MXN,SAND810014MAGCVN03,,,,,,,,,,,,
AGREGAR,dodge,colt,1974,29f371c8-81d2-4a44-a6da-7411dc51248f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,309265.0,MXN,SAND810014MAGCVN03,,,,,,,,,,,,
BAJA,ford,fairmont 4,2009,0dc07e17-eda5-4142-9749-55ae69196df5,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,370141.0,MXN,SAND880813MVZZRN08,,,,,,,,,,,,
BAJA,plymouth,fury iii,2012,65d741ef-49b9-4526-bdda-daabb4689a8c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,442423.0,MXN,SAND880813MVZZRN08,,,,,,,,,,,,
BAJA,ford,maverick,2006,17ff19bc-5639-4e81-b1fa-5f86bdee4254,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,417165.0,MXN,SAND880813MVZZRN08,,,,,,,,,,,,
BAJA,mazda,glc 4,2004,9d408990-96be-4c35-a822-2a4b8b96d724,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,506271.0,MXN,SAND880813MVZZRN08,,,,,,,,,,,,
BAJA,fiat,128,2001,1f8fd406-361b-4f47-83e4-12124d060238,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,497283.0,MXN,SAND880813MVZZRN08,,,,,,,,,,,,
AGREGAR,mercury,monarch,2008,f04aa3cd-e61f-4a7a-856b-de47138dd1e8,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,519943.0,MXN,SAND880813MVZZRN08,,,,,,,,,,,,
BAJA,datsun,b-210,2004,a9ea65ec-f4e6-4d5d-876e-8f97d056ae58,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,367429.0,MXN,SANZ820726MPUCGundefined01,,,,,,,,,,,,
BAJA,datsun,810,2013,55109044-d81b-4049-b0db-e7c15fcbfa01,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,567543.0,MXN,SANZ820726MPUCGundefined01,,,,,,,,,,,,
